"edge","edge_name","coef","pos_rank","neg_rank"
"x20_44","RG_L -- PHG_L",-0.0003031278530379954,"101","101"
"x62_181","subcallosal_ACC_L -- PIns_L",-0.00030020063403036,"101","101"
"x70_187","Ins_L -- PSIG_L",-0.00029815994162983583,"101","101"
"x76_183","Caud_L -- PSTG_L",-0.0002897304347727073,"101","101"
"x2_52","SFG_PFC_L -- MOG_L",-0.0002835642414768341,"101","101"
"x12_72","IFG_orbitalis_L -- Amyg_L",-0.000282880421188588,"101","101"
"x8_56","MFG_DPFC_L -- Cu_L",-0.0002828558785418974,"101","101"
"x70_82","Ins_L -- Thal_L",-0.0002759941384719777,"101","101"
"x58_76","LG_L -- Caud_L",-0.00027345328415384916,"101","101"
"x64_185","subgenual_ACC_L -- PSMG_L",-0.00027042693201397515,"101","101"
"x46_76","ENT_L -- Caud_L",-0.00026068200836953454,"101","101"
"x42_62","ITG_L -- subcallosal_ACC_L",-0.00025407656361144587,"101","101"
"x6_187","MFG_L -- PSIG_L",-0.00025374696251945694,"101","101"
"x50_60","SOG_L -- rostral_ACC_L",-0.00024759812507327565,"101","101"
"x20_185","RG_L -- PSMG_L",-0.0002371281831584906,"101","101"
"x54_76","IOG_L -- Caud_L",-0.00023519028166263685,"101","101"
"x6_54","MFG_L -- IOG_L",-0.00022741820777482513,"101","101"
"x36_70","STG_L_pole -- Ins_L",-0.0001974285553568004,"101","101"
"x52_64","MOG_L -- subgenual_ACC_L",-0.0001942242892751688,"101","101"
"x20_48","RG_L -- FuG_L",-0.00019411179023532535,"101","101"
"x56_64","Cu_L -- subgenual_ACC_L",-0.000193716297375152,"101","101"
"x2_28","SFG_PFC_L -- SMG_L",-0.0001699450756364957,"101","101"
"x8_32","MFG_DPFC_L -- PrCu_L",-0.0001669202769474116,"101","101"
"x24_42","PrCG_L -- ITG_L",-0.00016366449837673357,"101","101"
"x24_44","PrCG_L -- PHG_L",-0.00015457658485535156,"101","101"
"x16_62","LFOG_L -- subcallosal_ACC_L",-0.00015000042194149573,"101","101"
"x4_82","SFG_pole_L -- Thal_L",-0.00014647333777377614,"101","101"
"x0_52","SFG_L -- MOG_L",-0.0001461000627065988,"101","101"
"x38_64","MTG_L -- subgenual_ACC_L",-0.00014239927811102827,"101","101"
"x48_62","FuG_L -- subcallosal_ACC_L",-0.00013436672607456,"101","101"
"x24_54","PrCG_L -- IOG_L",-0.0001307098551523882,"101","101"
"x40_64","MTG_L_pole -- subgenual_ACC_L",-0.00013006972507139379,"101","101"
"x4_74","SFG_pole_L -- Hippo_L",-0.00012930173089440003,"101","101"
"x8_22","MFG_DPFC_L -- PoCG_L",-0.00012823544383160044,"101","101"
"x2_30","SFG_PFC_L -- AG_L",-0.00012775154400693312,"101","101"
"x8_44","MFG_DPFC_L -- PHG_L",-0.000127350517545784,"101","101"
"x4_66","SFG_pole_L -- dorsal_ACC_L",-0.00012286376298050792,"101","101"
"x64_72","subgenual_ACC_L -- Amyg_L",-0.00012012779789844141,"101","101"
"x30_76","AG_L -- Caud_L",-0.00011939266002582802,"101","101"
"x0_12","SFG_L -- IFG_orbitalis_L",-0.00011853483937311515,"101","101"
"x28_64","SMG_L -- subgenual_ACC_L",-0.00011621887418757143,"101","101"
"x4_42","SFG_pole_L -- ITG_L",-0.00011083913087528001,"101","101"
"x14_18","IFG_triangularis_L -- MFOG_L",-0.00010212229578981308,"101","101"
"x0_54","SFG_L -- IOG_L",-0.00010179322763732759,"101","101"
"x62_74","subcallosal_ACC_L -- Hippo_L",-8.864792258952e-5,"101","101"
"x26_76","SPG_L -- Caud_L",-8.69819830668915e-5,"101","101"
"x58_64","LG_L -- subgenual_ACC_L",-8.342263143654484e-5,"101","101"
"x64_181","subgenual_ACC_L -- PIns_L",-7.126737108169054e-5,"101","101"
"x2_50","SFG_PFC_L -- SOG_L",-6.940669724955245e-5,"101","101"
"x4_62","SFG_pole_L -- subcallosal_ACC_L",-6.660451543951502e-5,"101","101"
"x4_22","SFG_pole_L -- PoCG_L",-6.62003842718453e-5,"101","101"
"x10_72","IFG_opercularis_L -- Amyg_L",-6.607165413177834e-5,"101","101"
"x18_183","MFOG_L -- PSTG_L",-6.371107250583046e-5,"101","101"
"x10_32","IFG_opercularis_L -- PrCu_L",-6.228372694315961e-5,"101","101"
"x54_64","IOG_L -- subgenual_ACC_L",-5.95673420361348e-5,"101","101"
"x62_80","subcallosal_ACC_L -- GP_L",-5.855560384335924e-5,"101","101"
"x36_64","STG_L_pole -- subgenual_ACC_L",-5.792323358072405e-5,"101","101"
"x30_56","AG_L -- Cu_L",-5.653025869440949e-5,"101","101"
"x60_187","rostral_ACC_L -- PSIG_L",-5.4329134173144005e-5,"101","101"
"x74_183","Hippo_L -- PSTG_L",-5.2859093335679575e-5,"101","101"
"x44_76","PHG_L -- Caud_L",-5.2478248697654845e-5,"101","101"
"x48_70","FuG_L -- Ins_L",-4.7065191417072145e-5,"101","101"
"x24_72","PrCG_L -- Amyg_L",-4.5167006083097144e-5,"101","101"
"x22_74","PoCG_L -- Hippo_L",-4.2738209504508295e-5,"101","101"
"x22_64","PoCG_L -- subgenual_ACC_L",-3.9433873549424135e-5,"101","101"
"x8_64","MFG_DPFC_L -- subgenual_ACC_L",-3.8222701610591525e-5,"101","101"
"x4_18","SFG_pole_L -- MFOG_L",-3.7289667321306024e-5,"101","101"
"x46_185","ENT_L -- PSMG_L",-3.6559470253329414e-5,"101","101"
"x20_22","RG_L -- PoCG_L",-3.5730969251567344e-5,"101","101"
"x46_78","ENT_L -- Put_L",-3.447237160860175e-5,"101","101"
"x72_181","Amyg_L -- PIns_L",-2.936962979254355e-5,"101","101"
"x10_54","IFG_opercularis_L -- IOG_L",-2.4371728355956864e-5,"101","101"
"x4_54","SFG_pole_L -- IOG_L",-1.9973148227516006e-5,"101","101"
"x28_60","SMG_L -- rostral_ACC_L",-1.8013398956019312e-5,"101","101"
"x4_24","SFG_pole_L -- PrCG_L",-1.6802789145447478e-5,"101","101"
"x64_74","subgenual_ACC_L -- Hippo_L",-1.0713606379877014e-5,"101","101"
"x2_62","SFG_PFC_L -- subcallosal_ACC_L",-9.509018060071593e-6,"101","101"
"x30_60","AG_L -- rostral_ACC_L",-6.7689404691021995e-6,"101","101"
"x62_82","subcallosal_ACC_L -- Thal_L",-1.6505378163061479e-6,"101","101"
"x10_40","IFG_opercularis_L -- MTG_L_pole",-1.0448129222401237e-6,"101","101"
"x6_18","MFG_L -- MFOG_L",0.0,"101","101"
"x4_28","SFG_pole_L -- SMG_L",0.0,"101","101"
"x4_30","SFG_pole_L -- AG_L",0.0,"101","101"
"x4_34","SFG_pole_L -- STG_L",0.0,"101","101"
"x4_40","SFG_pole_L -- MTG_L_pole",0.0,"101","101"
"x4_44","SFG_pole_L -- PHG_L",0.0,"101","101"
"x0_46","SFG_L -- ENT_L",0.0,"101","101"
"x2_46","SFG_PFC_L -- ENT_L",0.0,"101","101"
"x4_46","SFG_pole_L -- ENT_L",0.0,"101","101"
"x6_46","MFG_L -- ENT_L",0.0,"101","101"
"x8_46","MFG_DPFC_L -- ENT_L",0.0,"101","101"
"x10_46","IFG_opercularis_L -- ENT_L",0.0,"101","101"
"x12_46","IFG_orbitalis_L -- ENT_L",0.0,"101","101"
"x18_46","MFOG_L -- ENT_L",0.0,"101","101"
"x24_46","PrCG_L -- ENT_L",0.0,"101","101"
"x28_46","SMG_L -- ENT_L",0.0,"101","101"
"x4_48","SFG_pole_L -- FuG_L",0.0,"101","101"
"x4_50","SFG_pole_L -- SOG_L",0.0,"101","101"
"x4_56","SFG_pole_L -- Cu_L",0.0,"101","101"
"x46_60","ENT_L -- rostral_ACC_L",0.0,"101","101"
"x8_62","MFG_DPFC_L -- subcallosal_ACC_L",0.0,"101","101"
"x28_62","SMG_L -- subcallosal_ACC_L",0.0,"101","101"
"x30_62","AG_L -- subcallosal_ACC_L",0.0,"101","101"
"x44_62","PHG_L -- subcallosal_ACC_L",0.0,"101","101"
"x46_62","ENT_L -- subcallosal_ACC_L",0.0,"101","101"
"x50_62","SOG_L -- subcallosal_ACC_L",0.0,"101","101"
"x52_62","MOG_L -- subcallosal_ACC_L",0.0,"101","101"
"x54_62","IOG_L -- subcallosal_ACC_L",0.0,"101","101"
"x6_64","MFG_L -- subgenual_ACC_L",0.0,"101","101"
"x30_64","AG_L -- subgenual_ACC_L",0.0,"101","101"
"x46_64","ENT_L -- subgenual_ACC_L",0.0,"101","101"
"x46_66","ENT_L -- dorsal_ACC_L",0.0,"101","101"
"x4_72","SFG_pole_L -- Amyg_L",0.0,"101","101"
"x62_72","subcallosal_ACC_L -- Amyg_L",0.0,"101","101"
"x60_74","rostral_ACC_L -- Hippo_L",0.0,"101","101"
"x4_181","SFG_pole_L -- PIns_L",0.0,"101","101"
"x60_181","rostral_ACC_L -- PIns_L",0.0,"101","101"
"x4_183","SFG_pole_L -- PSTG_L",0.0,"101","101"
"x62_183","subcallosal_ACC_L -- PSTG_L",0.0,"101","101"
"x62_185","subcallosal_ACC_L -- PSMG_L",0.0,"101","101"
"x4_187","SFG_pole_L -- PSIG_L",0.0,"101","101"
"x62_187","subcallosal_ACC_L -- PSIG_L",0.0,"101","101"
"x30_46","AG_L -- ENT_L",4.521553642746822e-7,"101","101"
"x32_46","PrCu_L -- ENT_L",8.083557549855712e-7,"101","101"
"x14_46","IFG_triangularis_L -- ENT_L",3.3244399681467184e-6,"101","101"
"x22_46","PoCG_L -- ENT_L",4.2441150176592986e-6,"101","101"
"x60_72","rostral_ACC_L -- Amyg_L",4.249253767349776e-6,"101","101"
"x4_52","SFG_pole_L -- MOG_L",4.681684043928e-6,"101","101"
"x4_185","SFG_pole_L -- PSMG_L",5.010651413028e-6,"101","101"
"x34_64","STG_L -- subgenual_ACC_L",7.366049235810578e-6,"101","101"
"x4_38","SFG_pole_L -- MTG_L",7.791318448632e-6,"101","101"
"x80_187","GP_L -- PSIG_L",8.268852119120739e-6,"101","101"
"x10_44","IFG_opercularis_L -- PHG_L",9.008299353801819e-6,"101","101"
"x6_52","MFG_L -- MOG_L",9.722218061450259e-6,"101","101"
"x24_48","PrCG_L -- FuG_L",1.0169957377832253e-5,"101","101"
"x28_76","SMG_L -- Caud_L",1.1125200992179083e-5,"101","101"
"x48_64","FuG_L -- subgenual_ACC_L",1.4697608103605016e-5,"101","101"
"x4_32","SFG_pole_L -- PrCu_L",1.5034920494698948e-5,"101","101"
"x10_62","IFG_opercularis_L -- subcallosal_ACC_L",1.6633382644441253e-5,"101","101"
"x4_64","SFG_pole_L -- subgenual_ACC_L",1.667153018014782e-5,"101","101"
"x10_64","IFG_opercularis_L -- subgenual_ACC_L",1.8567614378424654e-5,"101","101"
"x44_64","PHG_L -- subgenual_ACC_L",2.1628745089067257e-5,"101","101"
"x28_74","SMG_L -- Hippo_L",2.385851572344577e-5,"101","101"
"x62_70","subcallosal_ACC_L -- Ins_L",2.6064071994549255e-5,"101","101"
"x12_62","IFG_orbitalis_L -- subcallosal_ACC_L",2.9857123191857783e-5,"101","101"
"x14_64","IFG_triangularis_L -- subgenual_ACC_L",3.254937522436921e-5,"101","101"
"x6_62","MFG_L -- subcallosal_ACC_L",3.714874282720384e-5,"101","101"
"x18_56","MFOG_L -- Cu_L",3.9000081740662544e-5,"101","101"
"x6_16","MFG_L -- LFOG_L",4.223997680351553e-5,"101","101"
"x18_52","MFOG_L -- MOG_L",4.235266677828371e-5,"101","101"
"x16_183","LFOG_L -- PSTG_L",4.393788638600058e-5,"101","101"
"x12_64","IFG_orbitalis_L -- subgenual_ACC_L",4.487961211951495e-5,"101","101"
"x14_62","IFG_triangularis_L -- subcallosal_ACC_L",4.5153808359947996e-5,"101","101"
"x26_64","SPG_L -- subgenual_ACC_L",4.9553469262220666e-5,"101","101"
"x42_64","ITG_L -- subgenual_ACC_L",5.1619890747876576e-5,"101","101"
"x0_18","SFG_L -- MFOG_L",5.211367673523625e-5,"101","101"
"x20_30","RG_L -- AG_L",5.216857517871932e-5,"101","101"
"x18_22","MFOG_L -- PoCG_L",5.221153150262836e-5,"101","101"
"x24_74","PrCG_L -- Hippo_L",5.273630792068566e-5,"101","101"
"x50_76","SOG_L -- Caud_L",5.4660913576760264e-5,"101","101"
"x18_50","MFOG_L -- SOG_L",5.5534430680596865e-5,"101","101"
"x40_60","MTG_L_pole -- rostral_ACC_L",6.0098422793327996e-5,"101","101"
"x4_36","SFG_pole_L -- STG_L_pole",6.447972107000137e-5,"101","101"
"x64_187","subgenual_ACC_L -- PSIG_L",6.910536847701387e-5,"101","101"
"x6_48","MFG_L -- FuG_L",6.95165057082331e-5,"101","101"
"x22_36","PoCG_L -- STG_L_pole",7.031963588244299e-5,"101","101"
"x18_24","MFOG_L -- PrCG_L",7.121585106939346e-5,"101","101"
"x0_187","SFG_L -- PSIG_L",7.248217071440984e-5,"101","101"
"x46_181","ENT_L -- PIns_L",8.082380031703019e-5,"101","101"
"x46_50","ENT_L -- SOG_L",8.10161270485568e-5,"101","101"
"x8_68","MFG_DPFC_L -- PCC_L",8.178027198255951e-5,"101","101"
"x4_80","SFG_pole_L -- GP_L",8.587786071471205e-5,"101","101"
"x36_52","STG_L_pole -- MOG_L",8.608416479120841e-5,"101","101"
"x16_30","LFOG_L -- AG_L",8.799934782543363e-5,"101","101"
"x46_70","ENT_L -- Ins_L",8.921494389671998e-5,"101","101"
"x46_183","ENT_L -- PSTG_L",9.015943264255689e-5,"101","101"
"x56_62","Cu_L -- subcallosal_ACC_L",9.662614083128377e-5,"101","101"
"x6_42","MFG_L -- ITG_L",9.962810721015546e-5,"101","101"
"x10_18","IFG_opercularis_L -- MFOG_L",9.981116607143393e-5,"101","101"
"x16_46","LFOG_L -- ENT_L",0.00010020206485008002,"101","101"
"x181_187","PIns_L -- PSIG_L",0.00010387803002562223,"101","101"
"x6_74","MFG_L -- Hippo_L",0.0001042845072350612,"101","101"
"x10_34","IFG_opercularis_L -- STG_L",0.00010961033236698802,"101","101"
"x52_60","MOG_L -- rostral_ACC_L",0.00010961340156959601,"101","101"
"x42_60","ITG_L -- rostral_ACC_L",0.00010962550055161003,"101","101"
"x6_56","MFG_L -- Cu_L",0.00011125528068758852,"101","101"
"x26_46","SPG_L -- ENT_L",0.00011420965211518454,"101","101"
"x20_46","RG_L -- ENT_L",0.00011631197570040002,"101","101"
"x46_54","ENT_L -- IOG_L",0.00011776170209346491,"101","101"
"x58_62","LG_L -- subcallosal_ACC_L",0.00011851506438845731,"101","101"
"x38_60","MTG_L -- rostral_ACC_L",0.00012079028718384246,"101","101"
"x10_48","IFG_opercularis_L -- FuG_L",0.0001262540626625015,"101","101"
"x18_28","MFOG_L -- SMG_L",0.00012827834991043188,"101","101"
"x60_185","rostral_ACC_L -- PSMG_L",0.00014073185362896,"101","101"
"x36_66","STG_L_pole -- dorsal_ACC_L",0.00014077081867000253,"101","101"
"x22_44","PoCG_L -- PHG_L",0.00014084579178587963,"101","101"
"x14_72","IFG_triangularis_L -- Amyg_L",0.0001423236005570682,"101","101"
"x64_70","subgenual_ACC_L -- Ins_L",0.00014357129947676484,"101","101"
"x46_52","ENT_L -- MOG_L",0.00014482384065996962,"101","101"
"x36_60","STG_L_pole -- rostral_ACC_L",0.0001475367349035856,"101","101"
"x42_66","ITG_L -- dorsal_ACC_L",0.00014861950304246568,"101","101"
"x60_183","rostral_ACC_L -- PSTG_L",0.00015261887968834358,"101","101"
"x0_72","SFG_L -- Amyg_L",0.0001556289299095234,"101","101"
"x36_46","STG_L_pole -- ENT_L",0.00015580152933263662,"101","101"
"x46_68","ENT_L -- PCC_L",0.00015972299262107098,"101","101"
"x4_26","SFG_pole_L -- SPG_L",0.00016255572581507622,"101","101"
"x46_56","ENT_L -- Cu_L",0.00016385336433637898,"101","101"
"x18_62","MFOG_L -- subcallosal_ACC_L",0.0001700840645936058,"101","101"
"x18_82","MFOG_L -- Thal_L",0.0001701321564276866,"101","101"
"x14_44","IFG_triangularis_L -- PHG_L",0.00017186466568009767,"101","101"
"x28_58","SMG_L -- LG_L",0.00017801916054474492,"101","101"
"x18_26","MFOG_L -- SPG_L",0.0001791076614768279,"101","101"
"x4_68","SFG_pole_L -- PCC_L",0.000186801770630313,"101","101"
"x12_44","IFG_orbitalis_L -- PHG_L",0.00018859554501605863,"101","101"
"x16_185","LFOG_L -- PSMG_L",0.0001895707496214709,"101","101"
"x30_70","AG_L -- Ins_L",0.00019032766567225832,"101","101"
"x48_60","FuG_L -- rostral_ACC_L",0.0001918144836880096,"101","101"
"x16_24","LFOG_L -- PrCG_L",0.0001963271964505307,"101","101"
"x2_58","SFG_PFC_L -- LG_L",0.00020017372125387487,"101","101"
"x6_44","MFG_L -- PHG_L",0.00020071858322259276,"101","101"
"x56_60","Cu_L -- rostral_ACC_L",0.00020419050825183313,"101","101"
"x0_16","SFG_L -- LFOG_L",0.00020439998039705054,"101","101"
"x16_50","LFOG_L -- SOG_L",0.00020776792691223442,"101","101"
"x0_64","SFG_L -- subgenual_ACC_L",0.00021659711604574605,"101","101"
"x4_10","SFG_pole_L -- IFG_opercularis_L",0.0002184773212830244,"101","101"
"x30_74","AG_L -- Hippo_L",0.00022203684151444556,"101","101"
"x0_44","SFG_L -- PHG_L",0.00023831033159897784,"101","101"
"x6_72","MFG_L -- Amyg_L",0.0002391309787881818,"101","101"
"x72_187","Amyg_L -- PSIG_L",0.00023922381858122887,"101","101"
"x22_48","PoCG_L -- FuG_L",0.0002502954869706351,"101","101"
"x10_42","IFG_opercularis_L -- ITG_L",0.0002533591022383002,"101","101"
"x54_60","IOG_L -- rostral_ACC_L",0.0002544882453709063,"101","101"
"x10_58","IFG_opercularis_L -- LG_L",0.00025562359096677905,"101","101"
"x16_32","LFOG_L -- PrCu_L",0.00026023501268060515,"101","101"
"x72_185","Amyg_L -- PSMG_L",0.00026038594888753665,"101","101"
"x26_62","SPG_L -- subcallosal_ACC_L",0.0002624547807664279,"101","101"
"x0_48","SFG_L -- FuG_L",0.00026569847790780266,"101","101"
"x54_80","IOG_L -- GP_L",0.0002678372976725718,"101","101"
"x6_60","MFG_L -- rostral_ACC_L",0.000270883598764984,"101","101"
"x44_60","PHG_L -- rostral_ACC_L",0.0002772347971427159,"101","101"
"x22_62","PoCG_L -- subcallosal_ACC_L",0.0002822347653474224,"101","101"
"x18_44","MFOG_L -- PHG_L",0.00030165402913707903,"101","101"
"x16_22","LFOG_L -- PoCG_L",0.0003020190957644048,"101","101"
"x22_40","PoCG_L -- MTG_L_pole",0.00030908212590500937,"101","101"
"x18_32","MFOG_L -- PrCu_L",0.00032361845590997846,"101","101"
"x8_26","MFG_DPFC_L -- SPG_L",0.0003280258385628747,"101","101"
"x18_80","MFOG_L -- GP_L",0.0003304923347479877,"101","101"
"x40_66","MTG_L_pole -- dorsal_ACC_L",0.000345388451720402,"101","101"
"x6_40","MFG_L -- MTG_L_pole",0.00034652728289847446,"101","101"
"x12_66","IFG_orbitalis_L -- dorsal_ACC_L",0.0003490757365702818,"101","101"
"x20_183","RG_L -- PSTG_L",0.00035259652340084024,"101","101"
"x28_56","SMG_L -- Cu_L",0.0003688278417947503,"101","101"
"x18_30","MFOG_L -- AG_L",0.00037160375588187453,"101","101"
"x50_187","SOG_L -- PSIG_L",0.0003731649272133278,"101","101"
"x0_40","SFG_L -- MTG_L_pole",0.00037588200910055307,"101","101"
"x12_28","IFG_orbitalis_L -- SMG_L",0.0003786294157159744,"101","101"
"x4_16","SFG_pole_L -- LFOG_L",0.0003894346693489311,"101","101"
"x18_48","MFOG_L -- FuG_L",0.00039734688021925266,"101","101"
"x22_60","PoCG_L -- rostral_ACC_L",0.0003978965683328993,"101","101"
"x2_44","SFG_PFC_L -- PHG_L",0.00040653987051293266,"101","101"
"x66_70","dorsal_ACC_L -- Ins_L",0.0004068128940001567,"101","101"
"x56_181","Cu_L -- PIns_L",0.00044085905044081417,"101","101"
"x74_76","Hippo_L -- Caud_L",0.00045083680954891063,"101","101"
"x4_14","SFG_pole_L -- IFG_triangularis_L",0.0004706031994023175,"101","101"
"x34_60","STG_L -- rostral_ACC_L",0.00047168086670156087,"101","101"
"x0_74","SFG_L -- Hippo_L",0.0004798983223559716,"101","101"
"x16_64","LFOG_L -- subgenual_ACC_L",0.0004824814415668943,"101","101"
"x20_52","RG_L -- MOG_L",0.0004888978269082676,"101","101"
"x28_44","SMG_L -- PHG_L",0.0004890035327800329,"101","101"
"x16_66","LFOG_L -- dorsal_ACC_L",0.0004910641573235958,"101","101"
"x50_58","SOG_L -- LG_L",0.000491944382718832,"101","101"
"x10_68","IFG_opercularis_L -- PCC_L",0.0004956846935318235,"101","101"
"x10_74","IFG_opercularis_L -- Hippo_L",0.0005006073473720963,"101","101"
"x60_82","rostral_ACC_L -- Thal_L",0.0005101291320458815,"101","101"
"x24_64","PrCG_L -- subgenual_ACC_L",0.0005165109113171299,"101","101"
"x66_74","dorsal_ACC_L -- Hippo_L",0.0005233788510968892,"101","101"
"x28_48","SMG_L -- FuG_L",0.0005262211059053152,"101","101"
"x16_28","LFOG_L -- SMG_L",0.000530680352478913,"101","101"
"x10_52","IFG_opercularis_L -- MOG_L",0.0005345235519821013,"101","101"
"x0_36","SFG_L -- STG_L_pole",0.0005352623358917058,"101","101"
"x50_74","SOG_L -- Hippo_L",0.0005354174160247294,"101","101"
"x22_58","PoCG_L -- LG_L",0.0005533610994697851,"101","101"
"x16_54","LFOG_L -- IOG_L",0.0005587726150059637,"101","101"
"x44_70","PHG_L -- Ins_L",0.000564078178058504,"101","101"
"x34_181","STG_L -- PIns_L",0.0005853138359132752,"101","101"
"x16_44","LFOG_L -- PHG_L",0.0005966788170007201,"101","101"
"x44_181","PHG_L -- PIns_L",0.0006081031396590053,"101","101"
"x20_56","RG_L -- Cu_L",0.0006285456656100362,"101","101"
"x54_72","IOG_L -- Amyg_L",0.0006314088716859901,"101","101"
"x48_80","FuG_L -- GP_L",0.0006419158875189711,"101","101"
"x2_64","SFG_PFC_L -- subgenual_ACC_L",0.0006614256421978901,"101","101"
"x28_54","SMG_L -- IOG_L",0.0006761314406244161,"101","101"
"x16_68","LFOG_L -- PCC_L",0.0006905347686454215,"101","101"
"x28_40","SMG_L -- MTG_L_pole",0.0007088426799073289,"101","101"
"x16_60","LFOG_L -- rostral_ACC_L",0.0007103075993756991,"101","101"
"x38_46","MTG_L -- ENT_L",0.0007429068472196078,"101","101"
"x74_80","Hippo_L -- GP_L",0.0007466760365063875,"101","101"
"x50_66","SOG_L -- dorsal_ACC_L",0.0007578904926813592,"101","101"
"x52_76","MOG_L -- Caud_L",0.000759320782940676,"101","101"
"x0_38","SFG_L -- MTG_L",0.0007660063019698761,"101","101"
"x14_52","IFG_triangularis_L -- MOG_L",0.0007748874751766165,"101","101"
"x66_72","dorsal_ACC_L -- Amyg_L",0.0007886745849266919,"101","101"
"x30_44","AG_L -- PHG_L",0.0008026254820570764,"101","101"
"x14_38","IFG_triangularis_L -- MTG_L",0.0008449128273585503,"101","101"
"x16_56","LFOG_L -- Cu_L",0.0008708351414594973,"101","101"
"x20_28","RG_L -- SMG_L",0.0008766474311866335,"101","101"
"x0_62","SFG_L -- subcallosal_ACC_L",0.0008927567809647736,"101","101"
"x8_18","MFG_DPFC_L -- MFOG_L",0.0008972714219046052,"101","101"
"x30_72","AG_L -- Amyg_L",0.0009107677492685736,"101","101"
"x28_70","SMG_L -- Ins_L",0.0009136535370752974,"101","101"
"x10_60","IFG_opercularis_L -- rostral_ACC_L",0.0009175907780660463,"101","101"
"x0_42","SFG_L -- ITG_L",0.0009340189182733138,"101","101"
"x68_70","PCC_L -- Ins_L",0.0009701810330317811,"101","101"
"x14_68","IFG_triangularis_L -- PCC_L",0.0009918767346876523,"101","101"
"x80_185","GP_L -- PSMG_L",0.0009946419654751593,"101","101"
"x2_56","SFG_PFC_L -- Cu_L",0.0010110141071408459,"101","101"
"x20_74","RG_L -- Hippo_L",0.0010421317287319144,"101","101"
"x20_50","RG_L -- SOG_L",0.001051884449029472,"101","101"
"x22_42","PoCG_L -- ITG_L",0.0010587108090628916,"101","101"
"x8_16","MFG_DPFC_L -- LFOG_L",0.0010644731580919508,"101","101"
"x18_68","MFOG_L -- PCC_L",0.0010693332582348777,"101","101"
"x6_50","MFG_L -- SOG_L",0.0010929047135464119,"101","101"
"x28_42","SMG_L -- ITG_L",0.0010980804188206092,"101","101"
"x10_16","IFG_opercularis_L -- LFOG_L",0.001108270840562023,"101","101"
"x24_40","PrCG_L -- MTG_L_pole",0.0011227725095174685,"101","101"
"x16_26","LFOG_L -- SPG_L",0.0011229152591187555,"101","101"
"x58_60","LG_L -- rostral_ACC_L",0.0011291767741152103,"101","101"
"x6_70","MFG_L -- Ins_L",0.001129673669858676,"101","101"
"x32_64","PrCu_L -- subgenual_ACC_L",0.0011427697391772182,"101","101"
"x28_72","SMG_L -- Amyg_L",0.0011503930493027346,"101","101"
"x28_36","SMG_L -- STG_L_pole",0.0011530446611755024,"101","101"
"x26_60","SPG_L -- rostral_ACC_L",0.0011683577474476683,"101","101"
"x28_187","SMG_L -- PSIG_L",0.001177482522953062,"101","101"
"x32_62","PrCu_L -- subcallosal_ACC_L",0.0012043177237019294,"101","101"
"x20_24","RG_L -- PrCG_L",0.0012127360281484962,"101","101"
"x20_58","RG_L -- LG_L",0.0012590895779707248,"101","101"
"x46_82","ENT_L -- Thal_L",0.0012645461613914927,"101","101"
"x0_34","SFG_L -- STG_L",0.0013331310412460582,"101","101"
"x16_52","LFOG_L -- MOG_L",0.0013548692804197233,"101","101"
"x44_183","PHG_L -- PSTG_L",0.0013733045192186888,"101","101"
"x16_74","LFOG_L -- Hippo_L",0.0013816415373823665,"101","101"
"x48_66","FuG_L -- dorsal_ACC_L",0.0013902782286732097,"101","101"
"x18_72","MFOG_L -- Amyg_L",0.0014266900401878697,"101","101"
"x72_80","Amyg_L -- GP_L",0.0014295975316492955,"101","101"
"x18_60","MFOG_L -- rostral_ACC_L",0.001489321187644677,"101","101"
"x12_18","IFG_orbitalis_L -- MFOG_L",0.0015866773409357441,"101","101"
"x14_16","IFG_triangularis_L -- LFOG_L",0.001598610497663011,"101","101"
"x64_78","subgenual_ACC_L -- Put_L",0.0016412878240775323,"101","101"
"x32_80","PrCu_L -- GP_L",0.001656196754344358,"101","101"
"x30_58","AG_L -- LG_L",0.0016574911964333827,"101","101"
"x16_72","LFOG_L -- Amyg_L",0.0016633946141303986,"101","101"
"x60_80","rostral_ACC_L -- GP_L",0.001667357230767206,"101","101"
"x14_40","IFG_triangularis_L -- MTG_L_pole",0.0016998562485906216,"101","101"
"x40_70","MTG_L_pole -- Ins_L",0.0017043277366123155,"101","101"
"x32_40","PrCu_L -- MTG_L_pole",0.0017110025691960435,"101","101"
"x30_80","AG_L -- GP_L",0.0017224466995222796,"101","101"
"x4_12","SFG_pole_L -- IFG_orbitalis_L",0.001725892082047615,"101","101"
"x12_60","IFG_orbitalis_L -- rostral_ACC_L",0.0018104077022472462,"101","101"
"x18_66","MFOG_L -- dorsal_ACC_L",0.0018750279572137506,"101","101"
"x44_80","PHG_L -- GP_L",0.001892792189278811,"101","101"
"x42_46","ITG_L -- ENT_L",0.0019067797257863288,"101","101"
"x4_70","SFG_pole_L -- Ins_L",0.0019069958499348776,"101","101"
"x4_78","SFG_pole_L -- Put_L",0.001986734018367822,"101","101"
"x80_181","GP_L -- PIns_L",0.0019946504132489773,"101","101"
"x44_54","PHG_L -- IOG_L",0.002010648266852534,"101","101"
"x0_70","SFG_L -- Ins_L",0.0020312719606925835,"101","101"
"x12_40","IFG_orbitalis_L -- MTG_L_pole",0.0020590709305265864,"101","101"
"x32_36","PrCu_L -- STG_L_pole",0.002067677085762663,"101","101"
