"edge","edge_name","mean","std","right_p","right_p_adj","both_p","both_p_adj","left_p","left_p_adj","t"
"x40_187","MTG_L_pole -- PSIG_L","-0.009640293735843715","0.02389480762480009",1.0,"1.0",1.206992883491233e-34,"1.411567948489747e-34",6.034964417456165e-35,"9.946159509661036e-35",-12.758121344605215
"x82_183","Thal_L -- PSTG_L","-0.018047441867131486","0.04533437258078793",1.0,"1.0",7.744326524897797e-34,"9.046701978859166e-34",3.872163262448899e-34,"6.371524605142464e-34",-12.588907486899531
"x68_78","PCC_L -- Put_L","-0.004686798109434237","0.01182112611250017",1.0,"1.0",1.3546665711729546e-33,"1.580698873916582e-33",6.773332855864773e-34,"1.1127618263206412e-33",-12.537686188383491
"x42_185","ITG_L -- PSMG_L","-0.03246056862533621","0.0851858445979218",1.0,"1.0",2.558200368478646e-31,"2.9783322625145087e-31",1.279100184239323e-31,"2.09804863817385e-31",-12.050045577967717
"x18_36","MFOG_L -- STG_L_pole","-0.0032302163644717407","0.008532131863404499",1.0,"1.0",5.823365183171754e-31,"6.756931574644356e-31",2.911682591585877e-31,"4.768340952992694e-31",-11.972202505088065
"x12_20","IFG_orbitalis_L -- RG_L","-0.0015802628749421023","0.0041827400855484935",1.0,"1.0",7.5729064022483934e-31,"8.777108764084084e-31",3.7864532011241967e-31,"6.1911201629755815e-31",-11.94726395715685
"x42_54","ITG_L -- IOG_L","-0.023154458919631273","0.061836764939790394",1.0,"1.0",2.3093631942113785e-30,"2.6706043642556165e-30",1.1546815971056893e-30,"1.885008600953294e-30",-11.840986223346347
"x72_181","Amyg_L -- PIns_L","-0.001050343298668375","0.0028057977835414458",1.0,"1.0",2.384938198283709e-30,"2.7549230303835253e-30",1.1924690991418544e-30,"1.943630736396566e-30",-11.83790638217069
"x14_34","IFG_triangularis_L -- STG_L","-0.0038705336361702005","0.010655727361770636",1.0,"1.0",9.022183935542443e-29,"1.0375511525873807e-28",4.5110919677712213e-29,"7.341163815476751e-29",-11.486500766248462
"x16_181","LFOG_L -- PIns_L","-0.0037676398171257452","0.010641150732476215",1.0,"1.0",1.7006157016041192e-27,"1.94921068788512e-27",8.503078508020596e-28,"1.3815833996548378e-27",-11.196461289563123
"x48_60","FuG_L -- rostral_ACC_L","-5.6221517235509586e-5","0.00016016745750777574",1.0,"1.0",4.45305933511195e-27,"5.0983588626558285e-27",2.226529667555975e-27,"3.61200345755554e-27",-11.100135492004815
"x54_60","IOG_L -- rostral_ACC_L","-5.742887812771306e-5","0.00016401761110382626",1.0,"1.0",5.871228018519912e-27,"6.707197570825727e-27",2.935614009259956e-27,"4.754867761477394e-27",-11.07235114141733
"x20_42","RG_L -- ITG_L","-0.002288348464265133","0.006556227744552136",1.0,"1.0",8.304168472626422e-27,"9.465654591595096e-27",4.152084236313211e-27,"6.71469872591277e-27",-11.037434191085405
"x8_20","MFG_DPFC_L -- RG_L","-0.0019398941810069813","0.005571094035505014",1.0,"1.0",1.0761327732720772e-26,"1.2252996923394937e-26",5.380663866360386e-27,"8.687967397321372e-27",-11.011273535491357
"x32_80","PrCu_L -- GP_L","-0.0018767401734770732","0.005517507900875264",1.0,"1.0",1.3134282826467172e-25,"1.492204470405436e-25",6.567141413233586e-26,"1.0587213960586855e-25",-10.756257410316751
"x16_185","LFOG_L -- PSMG_L","-0.002603273801378229","0.00792163050868349",1.0,"1.0",4.318777904043293e-24,"4.8851750062129055e-24",2.1593889520216467e-24,"3.475843803020846e-24",-10.392146637458005
"x66_78","dorsal_ACC_L -- Put_L","-0.008218177724403187","0.025185132630964335",1.0,"1.0",8.625177271784302e-24,"9.74569702652484e-24",4.312588635892151e-24,"6.930946021969529e-24",-10.318849698342257
"x74_185","Hippo_L -- PSMG_L","-0.001721201697126821","0.00544310003564569",1.0,"1.0",1.6759679457755984e-22,"1.8895717035705276e-22",8.379839728877992e-23,"1.3446719564943755e-22",-9.99966497000524
"x22_44","PoCG_L -- PHG_L","-6.8974534577034e-5","0.00022384341043585107",1.0,"1.0",1.707408142364002e-21,"1.916667491699286e-21",8.53704071182001e-22,"1.3677766465532058e-21",-9.744161304045795
"x38_66","MTG_L -- dorsal_ACC_L","-0.0005846191262126908","0.0019078819228945665",1.0,"1.0",2.7766592369980107e-21,"3.110218950533486e-21",1.3883296184990054e-21,"2.2208982305200473e-21",-9.689949783290203
"x52_64","MOG_L -- subgenual_ACC_L","-7.565723220593266e-5","0.0002507389372147239",1.0,"1.0",1.0373461578502675e-20,"1.1594527790227072e-20",5.186730789251337e-21,"8.284361677276443e-21",-9.541763951488237
"x44_78","PHG_L -- Put_L","-0.0016087802038754742","0.005680646977102674",1.0,"1.0",1.6178157631465954e-18,"1.794683081304101e-18",8.089078815732977e-19,"1.2900148804751358e-18",-8.95568712391858
"x34_187","STG_L -- PSIG_L","-0.008639712565086199","0.030549574268714758",1.0,"1.0",1.7960485907311565e-18,"1.990267977951549e-18",8.980242953655782e-19,"1.4299309933898052e-18",-8.943224476560784
"x12_26","IFG_orbitalis_L -- SPG_L","-0.0007303558567774199","0.0027483055169738144",1.0,"1.0",1.4747066199432183e-16,"1.623746118767267e-16",7.373533099716092e-17,"1.1722898246092404e-16",-8.403679996987673
"x24_44","PrCG_L -- PHG_L","-7.546514672290573e-5","0.00028646854499395134",0.9999999999999999,"1.0",2.634896805240024e-16,"2.898106475476541e-16",1.317448402620012e-16,"2.09134830784005e-16",-8.33046949738278
"x30_58","AG_L -- LG_L","-0.0010111522190417363","0.004066710164398307",0.9999999999999951,"1.0",9.70436959981231e-15,"1.0594960480807745e-14",4.852184799906155e-15,"7.690675754828286e-15",-7.862729193976039
"x68_187","PCC_L -- PSIG_L","-0.004208631859216028","0.01773229904910715",0.9999999999999324,"1.0",1.352630866104668e-13,"1.4736557330719278e-13",6.76315433052334e-14,"1.0703157082708955e-13",-7.505435404295124
"x181_185","PIns_L -- PSMG_L","-0.005826667940420103","0.02563812994215155",0.9999999999993515,"1.0",1.297004112794179e-12,"1.4086036272213802e-12",6.485020563970895e-13,"1.024732257054943e-12",-7.186772944354428
"x40_48","MTG_L_pole -- FuG_L","-0.00555139455161125","0.025280509828440254",0.9999999999965743,"1.0",6.8514039036318806e-12,"7.4253434976534e-12",3.4257019518159403e-12,"5.404880366051064e-12",-6.9441048034527775
"x36_187","STG_L_pole -- PSIG_L","-0.004147707454810713","0.019285194002015327",0.9999999999910799,"1.0",1.7840148443723137e-11,"1.9314386651938753e-11",8.920074221861569e-12,"1.4052171719370965e-11",-6.801177433782157
"x30_80","AG_L -- GP_L","-0.0006952960038902385","0.0033449368516719753",0.9999999999604221,"1.0",7.915578538221879e-11,"8.55179936018752e-11",3.9577892691109394e-11,"6.225398014483012e-11",-6.573275125380655
"x38_181","MTG_L -- PIns_L","-0.0032968018956362147","0.01748291190609322",0.9999999982858755,"1.0",3.4282489914435583e-9,"3.684566673046815e-9",1.7141244957217791e-9,"2.6921378650562087e-9",-5.963195971340254
"x2_32","SFG_PFC_L -- PrCu_L","-0.0006365349619607572","0.0033784455522359222",0.9999999982331182,"1.0",3.533763436664249e-9,"3.794030245796159e-9",1.7668817183321245e-9,"2.770791785566286e-9",-5.95806639178321
"x76_181","Caud_L -- PIns_L","-0.0017648983395144409","0.009883469157910853",0.9999999893566898,"1.0",2.128662037353903e-8,"2.2807093257363245e-8",1.0643310186769515e-8,"1.6665394921794928e-8",-5.646902420945587
"x58_64","LG_L -- subgenual_ACC_L","-4.765362975412089e-5","0.00027117810839396596",0.9999999824013182,"1.0",3.519736363350561e-8,"3.763354479408916e-8",1.7598681816752805e-8,"2.75145554083673e-8",-5.557012315259029
"x42_181","ITG_L -- PIns_L","-0.0012611752407996977","0.0077096955634310075",0.9999998608053052,"1.0",2.783893895576152e-7,"2.9735089596711217e-7",1.391946947788076e-7,"2.1729488551442814e-7",-5.172949121954068
"x26_46","SPG_L -- ENT_L","-2.8466680715721036e-5","0.0001850078290490531",0.9999993377564829,"1.0",1.3244870342264654e-6,"1.4117858706739358e-6",6.622435171132327e-7,"1.032262108753307e-6",-4.865715626693982
"x46_50","ENT_L -- SOG_L","-2.8254217347923738e-5","0.00018606214651912625",0.9999990946169102,"1.0",1.81076617959607e-6,"1.928130654199519e-6",9.05383089798035e-7,"1.4091300720916786e-6",-4.802034266314164
"x62_70","subcallosal_ACC_L -- Ins_L","-1.035659134484262e-5","7.576507951836493e-5",0.9999915193136081,"1.0",1.696137278381116e-5,"1.7986701671357123e-5",8.48068639190558e-6,"1.3179445068501914e-5",-4.322626948124635
"x12_32","IFG_orbitalis_L -- PrCu_L","-0.0003091367413921035","0.002429498356600583",0.9999692024075352,"1.0",6.15951849296396e-5,"6.511850500733094e-5",3.07975924648198e-5,"4.778936761782383e-5",-4.023778030495762
"x32_181","PrCu_L -- PIns_L","-0.0004411276100259911","0.0035286147259243716",0.999958744296624,"1.0",8.251140675194483e-5,"8.705331905021701e-5",4.125570337597241e-5,"6.392163621875966e-5",-3.953302059927295
"x6_78","MFG_L -- Put_L","-0.003534455927856758","0.02878736924399594",0.9999449284017814,"1.0",0.00011014319643715378,"0.00011608778850555413",5.507159821857689e-5,"8.520045464308982e-5",-3.8825816026388904
"x32_40","PrCu_L -- MTG_L_pole","-0.00036978521232436124","0.0030150395056942132",0.9999439956715505,"1.0",0.00011200865689909941,"0.0001179338350870477",5.6004328449549704e-5,"8.651414917206559e-5",-3.8784351375346318
"x46_54","ENT_L -- IOG_L","-1.0688790753173878e-5","9.011873552788074e-5",0.9999067638047938,"1.0",0.00018647239041224696,"0.0001959379939864727",9.323619520612348e-5,"0.00014381439946101014",-3.7507099955390344
"x52_72","MOG_L -- Amyg_L","-0.000804975167271963","0.007187023636224932",0.9997921806392331,"1.0",0.00041563872153368433,"0.00043629419552470916",0.00020781936076684216,"0.00032007892618107385",-3.5418764669480276
"x2_60","SFG_PFC_L -- rostral_ACC_L","-0.00212333642568317","0.021660319445284695",0.9990051161412352,"1.0",0.001989767717529725,"0.002082315053228782",0.0009948838587648624,"0.0015300219819043576",-3.09994474500762
"x12_187","IFG_orbitalis_L -- PSIG_L","-0.0011461410990168935","0.01208271243623357",0.9986151309996392,"1.0",0.0027697380007215408,"0.0028956351825725197",0.0013848690003607704,"0.002126616343283972",-2.9996711516141668
"x36_181","STG_L_pole -- PIns_L","-0.0021544237611493674","0.024694950928040308",0.9970464653488147,"1.0",0.005907069302370468,"0.00615691513389067",0.002953534651185234,"0.004528753131817359",-2.758817440160519
"x20_36","RG_L -- STG_L_pole","-0.0007789000166774205","0.00986002209516273",0.9936764293102124,"1.0",0.012647141379575205,"0.013142360770944115",0.006323570689787603,"0.009681798319423326",-2.498065520007472
"x16_66","LFOG_L -- dorsal_ACC_L","-1.0766758790349743e-5","0.00016756048416577545",0.9787886294036321,"1.0",0.04242274119273595,"0.043819897339802114",0.021211370596367976,"0.032428018563132724",-2.031951683874328
"x14_44","IFG_triangularis_L -- PHG_L","-9.55475395630649e-6","0.0001574228261297779",0.9723870016301259,"1.0",0.055225996739748,"0.05693118189804699",0.027612998369874,"0.04215258600710854",-1.9193395092224217
"x28_64","SMG_L -- subgenual_ACC_L","-6.735477848421105e-6","0.0001146377750357466",0.9682669462937592,"1.0",0.06346610741248153,"0.06536061808151084",0.031733053706240764,"0.0483707077849178",-1.8579784127857855
"x20_74","RG_L -- Hippo_L","-0.00010343245334280166","0.001895542460706852",0.957629664297317,"1.0",0.08474067140536616,"0.08718349394090853",0.04237033570268308,"0.06449014331217204",-1.7255331564579155
"x26_58","SPG_L -- LG_L","-0.0002247592726074084","0.0043259311892938565",0.9496513683883294,"1.0",0.10069726322334124,"0.10349718712627427",0.05034863161167062,"0.07652104804416901",-1.6430016927710813
"x18_76","MFOG_L -- Caud_L","-0.0004998024895067009","0.016470670603578066",0.831253896549209,"1.0",0.337492206901582,"0.3441422996484112",0.168746103450791,"0.25608829482634704",-0.9595931368576046
"x72_74","Amyg_L -- Hippo_L","-0.0002356627713030896","0.009805498295927948",0.7762870865045776,"1.0",0.4474258269908449,"0.4553448681765236",0.22371291349542244,"0.33900858780053034",-0.7600135092926501
"x20_64","RG_L -- subgenual_ACC_L","-0.00017927820427288244","0.008214844934996864",0.7548622450920692,"1.0",0.49027550981586143,"0.49797365324771004",0.24513775490793072,"0.3709321291370004",-0.6901255773094589
"x2_18","SFG_PFC_L -- MFOG_L","-5.183853429274018e-5","0.002513596308871679",0.7427774749047392,"1.0",0.5144450501905216,"0.5220104185756762",0.2572225250952608,"0.38865009266218237",-0.6521645434918298
"x32_72","PrCu_L -- Amyg_L","-6.374555560594296e-5","0.003592792204196089",0.7125625149048211,"1.0",0.5748749701903578,"0.5827576828080512",0.2874374850951789,"0.43367025812465043",-0.561070985937523
"x2_48","SFG_PFC_L -- FuG_L","-1.6728450838081053e-5","0.011997370803863885",0.5175804577258416,"1.0",0.9648390845483167,"0.9761568450708775",0.48241954227415834,"0.7267892667449111",-0.0440929994073799
"x8_48","MFG_DPFC_L -- FuG_L","8.996012643498285e-6","0.00865665395415666",0.4868954189196436,"1.0",0.9737908378392872,"0.984251481605139",0.5131045810803564,"0.7718942462473384",0.032862454666409656
"x42_74","ITG_L -- Hippo_L","0.0005404727256419824","0.034240455014478414",0.30889052014423835,"0.9514931200871627",0.6177810402884767,"0.6256393118381345",0.6911094798557617,"1.0",0.49915365479379853
"x56_64","Cu_L -- subgenual_ACC_L","6.0047755747128055e-6","0.00025759046940763866",0.2305963755097558,"0.7124395482167082",0.4611927510195116,"0.46889439813869793",0.7694036244902442,"1.0",0.7371688749939421
"x32_44","PrCu_L -- PHG_L","0.0003051989011945627","0.010204863493644944",0.1722527246285337,"0.5337771556602765",0.3445054492570674,"0.3509479724223078",0.8277472753714663,"1.0",0.9457487282965917
"x26_40","SPG_L -- MTG_L_pole","9.263362632284483e-5","0.003043831578810845",0.1680450079265599,"0.5223020516636321",0.3360900158531198,"0.3430504599684211",0.8319549920734401,"1.0",0.9623832315175599
"x22_26","PoCG_L -- SPG_L","0.0021310358201252493","0.06704117026564556",0.15752382864703443,"0.4910757911134959",0.31504765729406886,"0.3218897584396459",0.8424761713529656,"1.0",1.0051923229111586
"x40_54","MTG_L_pole -- IOG_L","0.0007446417690930854","0.02168319892639466",0.13887368389696345,"0.43424248590138115",0.2777473677939269,"0.28405980797106156",0.8611263161030366,"1.0",1.0859855315743578
"x36_58","STG_L_pole -- LG_L","0.0011574591839204685","0.02880883716916894",0.10209843851295798,"0.32021782988155",0.20419687702591596,"0.20904428063483976",0.897901561487042,"1.0",1.2705154666171512
"x74_80","Hippo_L -- GP_L","4.331321600916324e-5","0.0009939048576693191",0.08424300032743338,"0.2650197730665457",0.16848600065486677,"0.1726564462156308",0.9157569996725666,"1.0",1.3780837704829378
"x50_56","SOG_L -- Cu_L","0.003176226393091019","0.06843650680669976",0.07125652304468681,"0.22484908948552088",0.14251304608937362,"0.1461853346902891",0.9287434769553131,"1.0",1.4676537764966147
"x36_52","STG_L_pole -- MOG_L","0.0005223270903611407","0.011238536466901577",0.0709770558695971,"0.2246521493120275",0.1419541117391942,"0.14575645401792262",0.9290229441304029,"1.0",1.469713867116334
"x48_64","FuG_L -- subgenual_ACC_L","8.763001938724179e-6","0.00013791867741121485",0.022390632469258456,"0.07108682394381136",0.04478126493851691,"0.046209979273544366",0.9776093675307416,"1.0",2.0092307863580445
"x22_78","PoCG_L -- Put_L","0.005134242068918542","0.0764093562798501",0.016921741792172786,"0.05388923924584256",0.03384348358434557,"0.034993012497300365",0.9830782582078272,"1.0",2.124857450306691
"x58_72","LG_L -- Amyg_L","0.00037347886299030054","0.005528361917731539",0.01644726152172906,"0.05253986319441228",0.03289452304345812,"0.034045831349979155",0.983552738478271,"1.0",2.1363360115611494
"x26_48","SPG_L -- FuG_L","0.000770906999535656","0.011268991389540404",0.015377303609693428,"0.04927402240257801",0.030754607219386856,"0.03186288135341882",0.9846226963903066,"1.0",2.1633009542999257
"x42_80","ITG_L -- GP_L","0.0006335610468444305","0.00863371561221418",0.010255917311252905,"0.03296544850045577",0.02051183462250581,"0.021272293421135787",0.9897440826887471,"1.0",2.320548920970566
"x24_66","PrCG_L -- dorsal_ACC_L","0.005280839518580539","0.06733870386683619",0.0066524913190235775,"0.021449621542646114",0.013304982638047155,"0.013812093310309735",0.9933475086809764,"1.0",2.4799231166618796
"x40_56","MTG_L_pole -- Cu_L","0.0004204033059662643","0.004946537643682016",0.0036581777962832675,"0.011831918809853693",0.007316355592566535,"0.007610480440508908",0.9963418222037168,"1.0",2.687601062565594
"x38_48","MTG_L -- FuG_L","0.005903838623390854","0.06812595348204244",0.0031224599892220877,"0.01013086548227229",0.006244919978444175,"0.006502507221015817",0.9968775400107779,"1.0",2.7404500096882045
"x46_185","ENT_L -- PSMG_L","1.9312497085736797e-5","0.00020752786930640298",0.0016638383493928852,"0.005415322929627786",0.0033276766987857705,"0.00347192074923717",0.9983361616506071,"1.0",2.9428085153287955
"x2_62","SFG_PFC_L -- subcallosal_ACC_L","3.401399721918277e-5","0.00036052052617166263",0.0014594468292025906,"0.004765070877680383",0.002918893658405181,"0.00304849135867746",0.9985405531707974,"1.0",2.983511221439727
"x14_74","IFG_triangularis_L -- Hippo_L","0.0002770125885527081","0.0027107820774071546",0.0006358242156441461,"0.0020825255164294027",0.0012716484312882922,"0.0013321418283232618",0.9993641757843559,"1.0",3.231505504136737
"x26_72","SPG_L -- Amyg_L","0.0005139681929821234","0.005024001895802798",0.0006279766273837954,"0.0020633517756896134",0.001255953254767591,"0.0013170330483125194",0.9993720233726162,"1.0",3.2350906078724053
"x32_185","PrCu_L -- PSMG_L","0.0032948003450701084","0.027683737609672784",8.861806759792603e-5,"0.0002921009552988963",0.00017723613519585207,"0.00018642215439807608",0.9999113819324021,"1.0",3.763607961047071
"x14_181","IFG_triangularis_L -- PIns_L","0.002464378194152039","0.019567215655901853",3.653818973413225e-5,"0.00012082117052660345",7.30763794682645e-5,"7.717760484658545e-5",0.9999634618102659,"1.0",3.982706710355365
"x6_62","MFG_L -- subcallosal_ACC_L","6.879037916093619e-6","5.315235090314825e-5",2.3043134723347918e-5,"7.644116807264454e-5",4.6086269446695837e-5,"4.8772279015675046e-5",0.9999769568652767,"1.0",4.0926558385257845
"x14_36","IFG_triangularis_L -- STG_L_pole","0.00041673123623892257","0.0031342695575311387",1.425320780847684e-5,"4.743430894460942e-5",2.850641561695368e-5,"3.0198710505165872e-5",0.9999857467921915,"1.0",4.204551824479135
"x2_76","SFG_PFC_L -- Caud_L","0.0029294916590017705","0.021054549517588755",5.995646204509638e-6,"2.0017722005378954e-5",1.1991292409019276e-5,"1.2729218095728155e-5",0.9999940043537955,"1.0",4.399935520430852
"x38_74","MTG_L -- Hippo_L","0.003158808553291533","0.022571101793460915",5.337731130282562e-6,"1.787880815482994e-5",1.0675462260565125e-5,"1.1344048706041995e-5",0.9999946622688698,"1.0",4.425583567974754
"x36_56","STG_L_pole -- Cu_L","0.0009681859760024568","0.006564792549708988",1.7630052261442063e-6,"5.924384444997576e-6",3.5260104522884126e-6,"3.750689432804221e-6",0.9999982369947739,"1.0",4.663777049492004
"x30_44","AG_L -- PHG_L","0.00033514912346172665","0.0021173381921882413",3.291185835492979e-7,"1.1095691660375353e-6",6.582371670985958e-7,"7.02345843244378e-7",0.9999996708814165,"1.0",5.005504504940267
"x2_66","SFG_PFC_L -- dorsal_ACC_L","0.005573642203206609","0.03164369647866909",1.6376410326162125e-8,"5.539079963260719e-8",3.275282065232425e-8,"3.5056017968103e-8",0.9999999836235897,"1.0",5.569957427967732
"x4_76","SFG_pole_L -- Caud_L","0.0002908935103008275","0.001588119108292256",4.647993902648245e-9,"1.5772700620462078e-8",9.29598780529649e-9,"9.970308164229916e-9",0.9999999953520061,"1.0",5.792298854091891
"x26_44","SPG_L -- PHG_L","0.0005942989926865608","0.0030374195135621914",4.458441343249782e-10,"1.5179232862708963e-9",8.916882686499564e-10,"9.593527630485498e-10",0.9999999995541559,"1.0",6.187286345010842
"x36_48","STG_L_pole -- FuG_L","0.0048859863942117806","0.024886709736073164",3.916576084207904e-10,"1.3378403455957692e-9",7.833152168415808e-10,"8.436329338512343e-10",0.9999999996083424,"1.0",6.20847262903004
"x16_76","LFOG_L -- Caud_L","0.0012338722810027922","0.006271634623803891",3.617711582423932e-10,"1.2398448635128376e-9",7.235423164847864e-10,"7.800690599601604e-10",0.9999999996382288,"1.0",6.221419109631693
"x44_60","PHG_L -- rostral_ACC_L","2.670732130472293e-5","0.00012932358679533754",5.205888111175482e-11,"1.79006451663343e-10",1.0411776222350964e-10,"1.1236901345290143e-10",0.9999999999479412,"1.0",6.530592571525336
"x64_82","subgenual_ACC_L -- Thal_L","0.00022777346661216648","0.001076762696540016",1.8634746639411102e-11,"6.42898759059683e-11",3.7269493278822205e-11,"4.030713222944721e-11",0.9999999999813652,"1.0",6.689337839816168
"x22_66","PoCG_L -- dorsal_ACC_L","0.00928703865978357","0.042066329297897095",2.661067975240666e-12,"9.211389145063845e-12",5.322135950481332e-12,"5.774015417975031e-12",0.9999999999973389,"1.0",6.981401841596336
"x54_64","IOG_L -- subgenual_ACC_L","3.3089103843219195e-5","0.00014544337286426828",6.152048763478902e-13,"2.136701500067337e-12",1.2304097526957805e-12,"1.3376828718908957e-12",0.9999999999993847,"1.0",7.194341812744797
"x80_181","GP_L -- PIns_L","0.0017466744662954208","0.007633344370560785",4.599671088058152e-13,"1.6029156822020832e-12",9.199342176116304e-13,"1.0011902368328468e-12",0.99999999999954,"1.0",7.2359759709711
"x30_50","AG_L -- SOG_L","0.005992226376151973","0.025081162287187767",4.7186381972937445e-14,"1.6499292345266977e-13",9.437276394587489e-14,"1.0292498491462647e-13",0.9999999999999528,"1.0",7.555105854746167
"x20_80","RG_L -- GP_L","0.002499039911859849","0.010011504194713248",3.846061906583385e-15,"1.3493810418012892e-14",7.69212381316677e-15,"8.406914621570863e-15",0.9999999999999962,"1.0",7.893577160279966
"x32_187","PrCu_L -- PSIG_L","0.0028284516904067023","0.011242948615995481",2.406308259850258e-15,"8.471187241309582e-15",4.812616519700516e-15,"5.2653891098203325e-15",0.9999999999999976,"1.0",7.955519409484241
"x2_82","SFG_PFC_L -- Thal_L","0.007682200593353296","0.03037304067311748",1.7374714360027502e-15,"6.137484424105278e-15",3.4749428720055005e-15,"3.805889812196501e-15",0.9999999999999982,"1.0",7.9982941381284975
"x42_48","ITG_L -- FuG_L","0.019321050705721543","0.07535962280267824",7.5091733507872385e-16,"2.6616419239947917e-15",1.5018346701574477e-15,"1.6466089868781338e-15",0.9999999999999992,"1.0",8.107594590496321
"x34_82","STG_L -- Thal_L","0.005826418004026076","0.022524925214901827",4.2943172491857564e-16,"1.5273602587310164e-15",8.588634498371513e-16,"9.426550059188247e-16",0.9999999999999996,"1.0",8.1797170543968
"x82_181","Thal_L -- PIns_L","0.006505411241405825","0.02490199840954669",2.273406226931437e-16,"8.113708430600129e-16",4.546812453862874e-16,"4.995701581473541e-16",0.9999999999999998,"1.0",8.261150892620417
"x6_56","MFG_L -- Cu_L","0.00016315076820209494","0.0006070293348352069",3.4349867675246565e-17,"1.2301769219335707e-16",6.869973535049313e-17,"7.572335046619849e-17",1.0,"1.0",8.49922730117904
"x20_40","RG_L -- MTG_L_pole","0.0019831352224948234","0.007278984596840892",1.3424565910235998e-17,"4.8244533739910616e-17",2.6849131820471996e-17,"2.962564118783424e-17",1.0,"1.0",8.615520650930026
"x0_18","SFG_L -- MFOG_L","4.122932160327944e-5","0.00015072227583883552",1.0119145118370294e-17,"3.649238744778137e-17",2.0238290236740587e-17,"2.235499508540716e-17",1.0,"1.0",8.650251724526736
"x20_78","RG_L -- Put_L","0.01034414964837536","0.037381450995313883",4.447243203439282e-18,"1.60940444599988e-17",8.894486406878564e-18,"9.83524939222149e-18",1.0,"1.0",8.750616275060226
"x48_54","FuG_L -- IOG_L","0.01731713171122221","0.06198278846075977",2.2149408158680103e-18,"8.043732436573301e-18",4.4298816317360206e-18,"4.903665763472494e-18",1.0,"1.0",8.834965336104558
"x54_58","IOG_L -- LG_L","0.013514320206940418","0.04705507361451555",2.7825196932884984e-19,"1.0140520713216887e-18",5.565039386576997e-19,"6.180059833805999e-19",1.0,"1.0",9.082130703454382
"x38_40","MTG_L -- MTG_L_pole","0.014828497939331706","0.051232388145911786",1.5247090522117037e-19,"5.576232752788386e-19",3.0494181044234075e-19,"3.3900620172698466e-19",1.0,"1.0",9.152770242498123
"x64_187","subgenual_ACC_L -- PSIG_L","3.3077628853450834e-5","0.00011321360430588038",7.263807960402847e-20,"2.665972070573385e-19",1.4527615920805694e-19,"1.6167830621541819e-19",1.0,"1.0",9.239229456205516
"x38_44","MTG_L -- PHG_L","0.0021821930809693157","0.007450224354881892",5.948655882567838e-20,"2.1910529674226736e-19",1.1897311765135675e-19,"1.3254809124774408e-19",1.0,"1.0",9.262406206064744
"x22_181","PoCG_L -- PIns_L","0.0396017773740937","0.13311567759664972",1.6842275691179028e-20,"6.225626907275106e-20",3.3684551382358056e-20,"3.756843823355667e-20",1.0,"1.0",9.407743562145978
"x44_185","PHG_L -- PSMG_L","0.0005137000625299331","0.0017237825257896775",1.4633244054812573e-20,"5.428461504204663e-20",2.9266488109625146e-20,"3.2676176044727104e-20",1.0,"1.0",9.423823524497841
"x72_78","Amyg_L -- Put_L","0.0028023893671823923","0.00926592397824539",4.260328917090824e-21,"1.586129650787411e-20",8.520657834181648e-21,"9.533925252300545e-21",1.0,"1.0",9.564003883196536
"x14_16","IFG_triangularis_L -- LFOG_L","0.0002676652633315744","0.0008724501062230881",1.2487886249734407e-21,"4.666051360460329e-21",2.4975772499468814e-21,"2.8006418783261345e-21",1.0,"1.0",9.701779810662194
"x62_64","subcallosal_ACC_L -- subgenual_ACC_L","0.006865946602955621","0.022165311013745997",5.375754427196624e-22,"2.015907910198734e-21",1.0751508854393249e-21,"1.2082314510637364e-21",1.0,"1.0",9.795499618737875
"x32_36","PrCu_L -- STG_L_pole","0.0007679585585470363","0.002460137442267251",2.7036111650493833e-22,"1.0175409293913133e-21",5.407222330098767e-22,"6.083125121361113e-22",1.0,"1.0",9.871392353552048
"x6_60","MFG_L -- rostral_ACC_L","0.00010951258032187884","0.0003466054607146883",9.035746152970365e-23,"3.4131376891694625e-22",1.807149230594073e-22,"2.0352551182425087e-22",1.0,"1.0",9.991452112300692
"x20_50","RG_L -- SOG_L","0.00022750889086957764","0.000717790006187606",6.758183616401458e-23,"2.5621685139104424e-22",1.3516367232802915e-22,"1.5255659853817901e-22",1.0,"1.0",10.023074672044293
"x52_187","MOG_L -- PSIG_L","0.011758602304907695","0.03540925307746765",7.660943522334226e-25,"2.915101671182325e-24",1.5321887044668452e-24,"1.735027690506767e-24",1.0,"1.0",10.501200153040134
"x26_32","SPG_L -- PrCu_L","0.02612586350134752","0.07769523653468252",2.154571262732403e-25,"8.22871312519571e-25",4.309142525464806e-25,"4.884953465340717e-25",1.0,"1.0",10.633500609273522
"x50_60","SOG_L -- rostral_ACC_L","0.00011227614258696424","0.0003303793576122209",7.207279077675325e-26,"2.762790313108875e-25",1.441455815535065e-25,"1.6358626853934127e-25",1.0,"1.0",10.746686476985364
"x34_80","STG_L -- GP_L","0.003082546301743987","0.008906452766148338",1.038176891267285e-26,"3.9944724255079555e-26",2.07635378253457e-26,"2.3615672142014066e-26",1.0,"1.0",10.94472464221601
"x16_187","LFOG_L -- PSIG_L","0.0016556919763165922","0.004738176070496487",3.659793456816838e-27,"1.4133903835094878e-26",7.319586913633676e-27,"8.35256059053016e-27",1.0,"1.0",11.05015447067877
