"predictor","real_mean","perm_mean","real_std","perm_std","real_vs_perm_right_p","real_vs_perm_both_p","real_vs_perm_left_p","real_vs_perm_t","real_vs_perm_right_padj","real_vs_perm_both_padj","real_vs_perm_left_padj"
"Caud_L_to_ENT_L",-0.00018651382191129013,-1.1034243615704849e-5,0.00013159389661873683,0.00040562706974071286,1.0,6.021409291279562e-36,3.010704645639781e-36,-13.027745193519438,"1.0","1.5274898569790066e-35","1.2876360777839559e-35"
"Put_L_to_ENT_L",0.0007419552571448677,-4.057236902658167e-5,0.0006187186446846923,0.001959556483809969,3.6545516539397047e-31,7.3091033078794094e-31,1.0,11.9506321392696,"2.0013020962050766e-30","1.62686492981832e-30","1.0"
"GP_L_to_ENT_L",0.000270174758444967,-6.598828023294329e-5,0.0004314349362532801,0.0014185275410637504,1.6071351256408353e-12,3.2142702512816707e-12,0.9999999999983928,7.055352117061707,"5.919519057075675e-12","4.885124390714433e-12","1.0"
"Thal_L_to_ENT_L",0.001425991483699453,0.00010022742963644835,0.0011827268025530664,0.003538099515914822,1.7867967611121505e-28,3.573593522224301e-28,1.0,11.35124340569594,"9.293138933422492e-28","7.42704677811677e-28","1.0"
"PIns_L_to_ENT_L",0.0002640821136047326,-1.1381523326407943e-5,0.00011148813198332615,0.00023647349767388245,1.5111068209273982e-161,3.0222136418547963e-161,1.0,32.874742944078676,"3.9099888991496425e-159","1.7377728440665078e-159","1.0"
"PSTG_L_to_ENT_L",-0.0004269668016732186,2.589791976116555e-5,0.0003396562294274858,0.001080896984274225,1.0,6.123386625302914e-34,3.061693312651457e-34,-12.610375137269177,"1.0","1.450275779677006e-33","1.2141197619135089e-33"
"PSMG_L_to_ENT_L",-0.0001671276758225557,1.2275042514269986e-5,0.00020508926865213007,0.0007008019559092544,0.9999999999999849,3.018383792506733e-14,1.5091918962533664e-14,-7.710584485449098,"1.0","4.798812942003792e-14","4.0571782146032055e-14"
"PSIG_L_to_ENT_L",-0.0006487440042197713,-3.848794543312925e-5,0.00039047729861243667,0.001227021204908618,1.0,2.932551912681542e-45,1.466275956340771e-45,-14.856665114140565,"1.0","9.16976202303745e-45","7.742834769452541e-45"
"SOG_L_to_FuG_L",-0.010077752146169502,0.0013649621593602827,0.02489875830547361,0.10517310744025155,0.9996140057465737,0.0007719885068525293,0.00038599425342626464,-3.373033246989181,"1.0","0.0009162936979270273","0.0007895337001900867"
"MOG_L_to_FuG_L",-0.06940255942275682,-0.0023580199660948246,0.0572292737231898,0.1813167356438882,1.0,2.6293236098547428e-27,1.3146618049273714e-27,-11.152936586213665,"1.0","5.346463528879486e-27","4.490676462375674e-27"
"IOG_L_to_FuG_L",0.09411273683122544,-0.0017837288601389788,0.0662137851656794,0.1988511891278085,8.66876665914074e-43,1.733753331828148e-42,1.0,14.328512233215738,"6.230676036257407e-42","5.0690245718704334e-42","1.0"
"Cu_L_to_FuG_L",-0.04472854580649303,-0.0043684852535505565,0.03630862171779685,0.0931505971256473,1.0,1.3067677750198116e-35,6.533838875099058e-36,-12.958439497253915,"1.0","3.274829654105339e-35","2.760213565603071e-35"
"LG_L_to_FuG_L",0.11257101650453395,0.005921443612217102,0.056473076386639315,0.19002239321363376,2.3493527372203116e-57,4.698705474440623e-57,1.0,16.988351607476943,"2.360757362158274e-56","1.9452640664184178e-56","1.0"
"rostral_ACC_L_to_FuG_L",0.00023773380935703686,1.6401713812686484e-5,0.0002102945826876232,0.000681757212409759,8.679850306762163e-22,1.7359700613524327e-21,1.0,9.742315813467322,"3.992731141110595e-21","3.157695981546165e-21","1.0"
"subcallosal_ACC_L_to_FuG_L",-0.00022347314344456365,-3.397891530114516e-5,0.0001408734867460622,0.0005464579247954182,1.0,1.022160644988225e-24,5.110803224941125e-25,-10.543556800089672,"1.0","1.9848710460840767e-24","1.6686691917394527e-24"
"subgenual_ACC_L_to_FuG_L",0.00014086090941432103,-3.0123847453262616e-6,0.0001849050119943829,0.0006554932627567309,1.4722439643148376e-11,2.944487928629675e-11,0.9999999999852776,6.725288490051958,"5.236331625655865e-11","4.335056907726477e-11","1.0"
"dorsal_ACC_L_to_FuG_L",0.004495480623647083,-0.0003660295905640946,0.002950341447952917,0.008052686202607608,5.653676545008039e-61,1.1307353090016079e-60,1.0,17.61223078207537,"6.159531814824548e-60","5.110528579985433e-60","1.0"
"PCC_L_to_FuG_L",0.03891668140300525,0.005887568861843004,0.029256422912283635,0.10128453996565102,1.2740997135719457e-22,2.5481994271438915e-22,1.0,9.953933265274705,"5.9400594754367745e-22","4.743500732183323e-22","1.0"
"Ins_L_to_FuG_L",-0.001820281222762469,0.0012657388720289278,0.0041366011060877915,0.01733482832941627,0.9999999716664973,5.666700543569137e-8,2.8333502717845687e-8,-5.470688502295576,"1.0","7.799248753449544e-8","6.604769214632947e-8"
"Amyg_L_to_FuG_L",0.009150179678619091,-0.00047215029789965477,0.006659572222862541,0.019615290599185018,3.2641106770632733e-46,6.528221354126547e-46,1.0,14.979260151284292,"2.521160112507827e-45","2.0789874158526077e-45","1.0"
"Hippo_L_to_FuG_L",0.05813823212041289,-0.007739425426612512,0.034437053750039213,0.10673481389730126,2.397693855907525e-66,4.79538771181505e-66,1.0,18.518057414848045,"2.954301358171772e-65","2.444939055038708e-65","1.0"
"Caud_L_to_FuG_L",0.001160175049851727,0.00012267761111148254,0.0025333110330805412,0.008881574719093456,0.0001945102981282879,0.0003890205962565758,0.9998054897018718,3.559518478008255,"0.0005592171071188277","0.0004665542492764264","1.0"
"Put_L_to_FuG_L",-0.015613882360600195,0.0005334340448329436,0.0214260301889353,0.06874384219941972,0.9999999999992175,1.5650610700511309e-12,7.825305350255654e-13,-7.159739704565303,"1.0","2.3856232805639476e-12","2.0247977593786505e-12"
"GP_L_to_FuG_L",0.013387814010538943,0.0018657846453819082,0.007852652478497734,0.0261244254045115,2.2704403687812235e-38,4.540880737562447e-38,1.0,13.459161813055355,"1.4779281645840039e-37","1.1898257122473753e-37","1.0"
"Thal_L_to_FuG_L",0.039051239136317493,0.0028342054055336785,0.026356562647859797,0.06446542180508223,2.605423528058154e-53,5.210847056116308e-53,1.0,16.27580150570357,"2.3654503083685874e-52","1.9901205546422062e-52","1.0"
"PIns_L_to_FuG_L",0.027755555625751778,0.006519268979305091,0.01788696481409331,0.057197423352891616,4.435405534925802e-28,8.870811069851603e-28,1.0,11.26123031470009,"2.2839028500737338e-27","1.828942122967412e-27","1.0"
"PSTG_L_to_FuG_L",0.011828379794737248,0.001896867637656418,0.013436846541604208,0.04268267152292185,2.451821715285169e-12,4.903643430570338e-12,0.9999999999975482,6.993457885169573,"8.935336180704753e-12","7.398354155452332e-12","1.0"
"PSMG_L_to_FuG_L",0.2666327906059711,0.01208013281415734,0.09752063638132402,0.19021717226550267,6.118037608161675e-194,1.223607521632335e-193,1.0,37.62177567070072,"6.332168924447334e-191","1.2664337848894668e-191","1.0"
"PSIG_L_to_FuG_L",0.0739520824954863,-0.0031857768903220457,0.032269582321339634,0.10517260200397406,3.4550258205328632e-90,6.9100516410657264e-90,1.0,22.32522854176483,"8.316166800584915e-89","6.38562807902056e-89","1.0"
"MOG_L_to_SOG_L",0.12721870590689324,0.005645687001698631,0.07579809922402249,0.2628273845366416,6.440927377332544e-41,1.2881854754665089e-40,1.0,13.96476166232493,"4.3288050880124566e-40","3.5648983077749646e-40","1.0"
"IOG_L_to_SOG_L",-0.034836060729386116,0.00045422706491453395,0.03676182947590343,0.1435801214117103,0.9999999999999611,7.766952016602635e-14,3.8834760083013176e-14,-7.581867222776074,"1.0","1.2272969980433173e-13","1.0386040487317476e-13"
"Cu_L_to_SOG_L",0.09708752561982946,-0.0285800999852765,0.08141687883653538,0.2335719859333608,5.172930382674101e-53,1.0345860765348203e-52,1.0,16.222637541704366,"4.6556373444066916e-52","3.86569165781061e-52","1.0"
"LG_L_to_SOG_L",0.019676126662909212,0.0014707751086730516,0.012021682145122146,0.03917252106675883,8.885831227933245e-41,1.777166245586649e-40,1.0,13.93734179593017,"5.9334421425231675e-40","4.866050434344396e-40","1.0"
"rostral_ACC_L_to_SOG_L",0.0002034350849761476,8.135227503338257e-5,0.000444999532161541,0.0014431305121547797,0.004760796352102862,0.009521592704205724,0.9952392036478972,2.5977552321037,"0.012899016294310112","0.010925552604049805","1.0"
"subcallosal_ACC_L_to_SOG_L",-0.00017300123413999105,1.1217066567345863e-5,0.00010628388159968938,0.00038723750914041236,1.0,3.887430150931043e-43,1.9437150754655214e-43,-14.453347980513813,"1.0","1.152862523270381e-42","9.765752927702983e-43"
"subgenual_ACC_L_to_SOG_L",-0.00016698941117905327,9.044645803203163e-6,0.0003539388399100821,0.0014934566486560995,0.9998344277780777,0.00033114444384468086,0.00016557222192234043,-3.6021449605778906,"1.0","0.0003985284876502845","0.0003420503985820806"
"dorsal_ACC_L_to_SOG_L",-0.010741220758146788,0.004627858257837052,0.010258056043969106,0.05320586258012012,1.0,1.4760966199404386e-18,7.380483099702193e-19,-8.96660728204114,"1.0","2.546266669397257e-18","2.1160110826015982e-18"
"PCC_L_to_SOG_L",-0.09947059114835674,-0.027091930332061302,0.09655733063753422,0.3151183129398128,0.9999999999939477,1.2104680498644099e-11,6.052340249322049e-12,-6.859416810570608,"1.0","1.807841892654638e-11","1.5428995463173205e-11"
"Ins_L_to_SOG_L",-0.003383740530452272,0.00027596985171571145,0.002455139006882608,0.007275531968281564,1.0,5.432355757418934e-47,2.716177878709467e-47,-15.180793037491362,"1.0","1.7736555864128063e-46","1.5033390932964163e-46"
"Amyg_L_to_SOG_L",0.0018059309100046691,0.0005751955817584163,0.008455432253276276,0.028268989318821394,0.09331176927501977,0.18662353855003955,0.9066882307249802,1.321541197486998,"0.22994685999915587","0.1999537913036138","1.0"
"Hippo_L_to_SOG_L",0.0021797913158392475,-0.00023188694000357175,0.0040648701732746845,0.019715972927066488,8.559818370592734e-5,0.0001711963674118547,0.9999144018162941,3.7723890541551937,"0.0002524049006713242","0.00020969022517310012","1.0"
"Caud_L_to_SOG_L",-0.00024367146239649972,3.5798322280450026e-5,0.0005898603020007807,0.0021030804645661744,0.9999717532733232,5.6493453353602274e-5,2.8246726676801137e-5,-4.044415008830979,"1.0","7.027731276559899e-5","5.990852891493684e-5"
"Put_L_to_SOG_L",-0.008968561393583527,-5.12231171176043e-5,0.026765797589851162,0.07381088616664304,0.9998087750435479,0.0003824499129041035,0.00019122495645205174,-3.56404708396842,"1.0","0.00045973944234116963","0.00039425862535432977"
"GP_L_to_SOG_L",-0.023947336489838263,-0.000850096759565672,0.016763717205699812,0.04344803077474703,1.0,2.3033768727813623e-51,1.1516884363906812e-51,-15.980836593775317,"1.0","8.136501922623583e-51","6.970745799206755e-51"
"Thal_L_to_SOG_L",-0.07171271499178572,-0.005858631576003717,0.06616965423276887,0.23067686553101294,1.0,9.367041910997182e-18,4.683520955498591e-18,-8.744325248244225,"1.0","1.5867247754307828e-17","1.3280669010797374e-17"
"PIns_L_to_SOG_L",0.004657370510531136,0.0005924218354124365,0.0051887728467278895,0.01726852476200548,2.464543708942402e-12,4.929087417884804e-12,0.9999999999975355,6.992696546686225,"8.950185048264513e-12","7.425917725634312e-12","1.0"
"PSTG_L_to_SOG_L",-0.014658352089009974,-0.005534596054049173,0.05121350558648372,0.15115862124801274,0.9643520009993557,0.07129599800128858,0.03564799900064429,-1.805509079547832,"1.0","0.07850144460780178","0.06883522195087097"
"PSMG_L_to_SOG_L",0.0909035546436879,-0.0008495484864492791,0.05148422874324702,0.14311290587023104,1.863495366663366e-68,3.726990733326732e-68,1.0,18.867798731834377,"2.3520947615811997e-67","2.0090809421839414e-67","1.0"
"PSIG_L_to_SOG_L",0.05457412146370649,-0.003111544488244469,0.03030489633722687,0.08801124228302114,5.903624028619086e-73,1.1807248057238173e-72,1.0,19.603917188847912,"8.257095769757776e-72","6.983143850995148e-72","1.0"
"IOG_L_to_MOG_L",-0.06656472348697182,-0.0013824196085152139,0.05942180951552522,0.2022106273999141,1.0,1.2302538085320442e-21,6.151269042660221e-22,-9.780563993595152,"1.0","2.2496690668386318e-21","1.8615682629103298e-21"
"Cu_L_to_MOG_L",0.02724816612933465,-0.004026685229084887,0.05009019715249439,0.1710778523784636,2.056781154719246e-8,4.113562309438492e-8,0.9999999794321884,5.528883180857879,"6.934099332685407e-8","5.684295047087903e-8","1.0"
"LG_L_to_MOG_L",0.07156082965189806,-0.0097109816248319,0.026720128188596627,0.10255408935695946,2.2320397446309928e-103,4.4640794892619857e-103,1.0,24.333302304195783,"7.219253549040868e-102","5.4356732604542996e-102","1.0"
"rostral_ACC_L_to_MOG_L",-0.00039292236668959804,-3.616377443143356e-7,0.00022589894472369783,0.0008909411419294703,1.0,1.5385498112708317e-38,7.692749056354158e-39,-13.553415616012796,"1.0","4.062242486391099e-38","3.3880830950325756e-38"
"subcallosal_ACC_L_to_MOG_L",-0.00019322833669538703,-7.656220040908528e-7,0.00010563557919128475,0.0003828866212619868,1.0,3.162874718218104e-47,1.581437359109052e-47,-15.224416332061825,"1.0","1.039230264557377e-46","8.799933691816498e-47"
"subgenual_ACC_L_to_MOG_L",3.653360680477054e-5,-1.9241638106684213e-5,0.00022878607342102574,0.001077587990356493,0.055718081705570126,0.11143616341114025,0.9442819182944299,1.5931799118776975,"0.1396324807875668","0.12102458460706207","1.0"
"dorsal_ACC_L_to_MOG_L",-0.002833229032587393,0.00028724009535439606,0.004944873700659331,0.018220506145888393,0.9999999223839326,1.5523213473086291e-7,7.761606736543146e-8,-5.2839229194955575,"1.0","2.1140165716637252e-7","1.7891454281341102e-7"
"PCC_L_to_MOG_L",0.0950905891774324,0.008777676336552877,0.05233787371307337,0.17688355050606658,1.435419644842326e-45,2.870839289684652e-45,1.0,14.858405133181513,"1.1004883943791167e-44","9.003995954010954e-45","1.0"
"Ins_L_to_MOG_L",-0.008335735891043701,0.0007404152706642784,0.004555879592786004,0.012281877839591743,1.0,1.1890847139016463e-88,5.9454235695082316e-89,-22.13429805996863,"1.0","1.0609505852484517e-87","8.66692027386059e-88"
"Amyg_L_to_MOG_L",0.00943365968412047,0.000285603391353899,0.00910318855843026,0.026793208855947315,1.0151219134486673e-23,2.0302438268973346e-23,1.0,10.227565027458562,"4.8195008276117914e-23","3.8626881633065097e-23","1.0"
"Hippo_L_to_MOG_L",-0.005089966221721451,-0.00024315713952392416,0.006223987257241503,0.03296056374814191,0.9999970132059799,5.9735880403010665e-6,2.9867940201505333e-6,-4.551792218893894,"1.0","7.7380020296766e-6","6.535585223796622e-6"
"Caud_L_to_MOG_L",-0.0003352500346815592,0.00010304178476786941,0.0018407445818536317,0.00673929690134296,0.9768380259784569,0.046323948043086184,0.023161974021543092,-1.9949105324081189,"1.0","0.05166517912132996","0.045316905694323444"
"Put_L_to_MOG_L",-0.03560319416362316,0.002741417753267781,0.02796946172965599,0.08075878233789059,1.0,3.986826875374958e-42,1.993413437687479e-42,-14.25867841535445,"1.0","1.1494055197808028e-41","9.686304732425075e-42"
"GP_L_to_MOG_L",-0.00875516827469325,-0.0002536169545829769,0.008964868052423794,0.02846823496095575,1.0,7.989099069503614e-19,3.994549534751807e-19,-9.039452853358066,"1.0","1.3850448135571592e-18","1.151631968932624e-18"
"Thal_L_to_MOG_L",-0.06830934282112215,-0.00390361140812459,0.036848938807613855,0.13120128713613122,1.0,1.0463566882974038e-45,5.231783441487019e-46,-14.940830342598815,"1.0","3.311862912500957e-45","2.805645524320759e-45"
"PIns_L_to_MOG_L",-0.012716584364942995,0.0016409462325119766,0.007469641385310584,0.0266435978809818,1.0,1.1580442173891498e-54,5.790221086945749e-55,-16.569095922698672,"1.0","4.592244310336284e-54","3.916914264698595e-54"
"PSTG_L_to_MOG_L",0.006418513582372394,-0.0007482430056737257,0.038873663692687896,0.12286592627412904,0.04196143399329095,0.0839228679865819,0.958038566006709,1.7300909559007955,"0.10618602489744776","0.09172140270972784","1.0"
"PSMG_L_to_MOG_L",0.10222462933137741,-0.008688236232774283,0.07617481606014657,0.21717752158762363,3.5852950126982756e-49,7.170590025396551e-49,1.0,15.527703125606477,"2.8765739055369885e-48","2.4253466262370688e-48","1.0"
"PSIG_L_to_MOG_L",0.0802087417632951,-0.0013783213089855913,0.05722028521686891,0.12135558511918271,2.5556927882269362e-70,5.1113855764538723e-70,1.0,19.17413383362313,"3.391207738224204e-69","2.890865612912436e-69","1.0"
"Cu_L_to_IOG_L",-0.023923747483747253,-0.0018636321563484715,0.0309085013744025,0.09982652886697067,0.9999999999900093,1.9981507929187342e-11,9.990753964593671e-12,-6.784074089859028,"1.0","2.962874026749126e-11","2.5344192042535414e-11"
"LG_L_to_IOG_L",0.10298461341228574,0.007029739579177859,0.0714600129441285,0.18535641783498527,8.154739512333773e-47,1.6309479024667546e-46,1.0,15.091888359719984,"6.3940571176253444e-46","5.258663797673181e-46","1.0"
"rostral_ACC_L_to_IOG_L",0.00023160719710948834,3.4325215335783744e-5,0.00022527501147133074,0.0006517611672731471,9.782153527498208e-19,1.9564307054996417e-18,1.0,8.933014329410794,"4.218553708733602e-18","3.3692275876740917e-18","1.0"
"subcallosal_ACC_L_to_IOG_L",-0.00024119067837017193,-6.942757685890041e-6,0.0001296177174611237,0.0005109469220447648,1.0,1.4914202644659282e-40,7.457101322329641e-41,-13.952283084486321,"1.0","4.105372270537861e-40","3.4766215624374678e-40"
"subgenual_ACC_L_to_IOG_L",0.00011158403245619873,-1.7542605347258403e-5,0.00014170357744944302,0.0006207856822131388,1.27897497081244e-10,2.55794994162488e-10,0.9999999998721025,6.388876904878912,"4.457033989194866e-10","3.687295528665391e-10","1.0"
"dorsal_ACC_L_to_IOG_L",-0.0016576507847190691,6.543629093751861e-5,0.0016192022235216278,0.005141839791456799,1.0,8.71357268610866e-23,4.35678634305433e-23,-10.070724643104711,"1.0","1.6487290183039236e-22","1.3747786173967169e-22"
"PCC_L_to_IOG_L",0.0604297953594045,0.004677103339046671,0.03058506579938808,0.10288421927160175,2.5750230949402393e-54,5.1500461898804787e-54,1.0,16.454471283745047,"2.422862639330134e-53","2.0038713558369532e-53","1.0"
"Ins_L_to_IOG_L",-0.006928960505419037,0.0009917622423824925,0.0031299683820843324,0.011549446259964784,1.0,3.4833377932258413e-82,1.7416688966129207e-82,-21.125529102935598,"1.0","2.6904885193945866e-81","2.253284134992966e-81"
"Amyg_L_to_IOG_L",0.0025462104505590537,0.00026976837549808514,0.004950288723591886,0.016115075808969318,1.2305706967231628e-5,2.4611413934463256e-5,0.9999876942930328,4.23825660411838,"3.8019124510700696e-5","3.1140358706808645e-5","1.0"
"Hippo_L_to_IOG_L",-0.008416467837203236,-0.0009207818430648386,0.009959869598468389,0.04537229565516853,0.9999997824665297,4.350669407781991e-7,2.1753347038909954e-7,-5.086681559307248,"1.0","5.832827509137773e-7","4.937437321331536e-7"
"Caud_L_to_IOG_L",-0.002885215028252784,0.00045719729917852593,0.002971119701321317,0.010328200426953388,1.0,5.579664190248581e-22,2.7898320951242903e-22,-9.867936161977115,"1.0","1.034937712707398e-21","8.593679221588216e-22"
"Put_L_to_IOG_L",-0.026095322604298997,0.002417244988210758,0.02235652375644177,0.07001787491460418,1.0,1.2036979127437219e-32,6.018489563718609e-33,-12.336133519994155,"1.0","2.780864597521768e-32","2.3330099994190114e-32"
"GP_L_to_IOG_L",-0.0012104220642674636,0.00041642116195319417,0.0024007930668567563,0.009579225149277028,0.999999884650076,2.3069984794709027e-7,1.1534992397354514e-7,-5.208877175636884,"1.0","3.117158519911729e-7","2.6413090998367083e-7"
"Thal_L_to_IOG_L",0.04591351167904653,-0.0012093632075732377,0.03597671096411977,0.09824908522131216,3.733082163391224e-42,7.466164326782448e-42,1.0,14.205915947206933,"2.628394584428515e-41","2.1405761989528623e-41","1.0"
"PIns_L_to_IOG_L",-0.004104345875731392,0.0029229678048325225,0.009186928735146057,0.03254962212350691,0.9999999999668543,6.629155126075936e-11,3.314577563037968e-11,-6.600763407075966,"1.0","9.677257483058666e-11","8.207147793646645e-11"
"PSTG_L_to_IOG_L",0.018432573674886436,0.00319782610722503,0.024216685936468283,0.0756080374211486,8.554266346427245e-10,1.710853269285449e-9,0.9999999991445734,6.0797627929473,"2.9512218895173997e-9","2.432325733118736e-9","1.0"
"PSMG_L_to_IOG_L",0.09608049632155875,1.6548029100793645e-5,0.06999958625528996,0.18224997738789553,1.6717050639780519e-50,3.3434101279561037e-50,1.0,15.770639127562912,"1.3731863025533997e-49","1.1573342750617283e-49","1.0"
"PSIG_L_to_IOG_L",0.011566598222794242,-0.013483577858937364,0.04965479632612434,0.18761704977385288,2.218651316987426e-5,4.437302633974852e-5,0.9999778134868301,4.101576771638287,"6.714339511935632e-5","5.539937546639291e-5","1.0"
"LG_L_to_Cu_L",0.17668002634088378,0.004737036210115524,0.0787703373691998,0.2733367128937423,1.7854752123302074e-69,3.570950424660415e-69,1.0,19.0355829120189,"2.2814405490885988e-68","1.95552047064737e-68","1.0"
"rostral_ACC_L_to_Cu_L",-0.0034107666427428437,8.897281457872987e-5,0.0020579383134955963,0.005889146939824887,1.0,2.636191684625089e-60,1.3180958423125444e-60,-17.549388674624247,"1.0","1.1811508197346177e-59","1.0031097035246203e-59"
"subcallosal_ACC_L_to_Cu_L",-0.0004512520978273052,-2.6986131207337843e-6,0.0003144093524538584,0.0009095453611017102,1.0,5.113564979477611e-44,2.5567824897388055e-44,-14.6216108423498,"1.0","1.5612211663006866e-43","1.3231349384398318e-43"
"subgenual_ACC_L_to_Cu_L",-0.0001047494925561167,-2.9907313175778754e-5,0.0002806841567200215,0.0011594615317305518,0.9772455143629407,0.04550897127411859,0.022754485637059296,-2.00242468034622,"1.0","0.05081098734488969","0.044603963322644644"
"dorsal_ACC_L_to_Cu_L",-0.05850089509596577,0.0021961277076599003,0.04401266736153657,0.1194992562955159,1.0,5.971320635694068e-46,2.985660317847034e-46,-14.986516694806843,"1.0","1.913410791932929e-45","1.6178839942260106e-45"
"PCC_L_to_Cu_L",-0.059020559099078156,-0.03577519327477473,0.09611321462777506,0.3201439233490473,0.9860706875255376,0.02785862494892478,0.01392931247446239,-2.2024883937007798,"1.0","0.03151221510616081","0.02746064459251157"
"Ins_L_to_Cu_L",-0.0020289579140057743,0.00018901318222509336,0.002050350482992536,0.006844664459927108,1.0,5.750984776222524e-22,2.875492388111262e-22,-9.864605720204727,"1.0","1.0648066625027393e-21","8.831260005030137e-22"
"Amyg_L_to_Cu_L",0.011609999338201827,-0.00021328539045839968,0.010305145201090743,0.03229241962889733,5.455738501217064e-27,1.0911477002434129e-26,1.0,11.009873711902648,"2.688899689885553e-26","2.1971553886224363e-26","1.0"
"Hippo_L_to_Cu_L",-8.580942081759516e-5,0.0003964215017170971,0.004611268043680245,0.023221801893832356,0.7389469898702933,0.5221060202594134,0.2610530101297067,-0.6403283014929784,"1.0","0.542549930691258","0.48162186360828246"
"Caud_L_to_Cu_L",-0.0016271906385551026,2.7947860807133238e-5,0.0010371714667165184,0.002860187470586511,1.0,8.325112178513865e-59,4.1625560892569325e-59,-17.291836343593342,"1.0","3.488457937150547e-58","2.9712038292282245e-58"
"Put_L_to_Cu_L",-0.021397668852130153,6.928296218264262e-5,0.024441685284425797,0.06478162745493027,1.0,2.1454206818155525e-21,1.0727103409077762e-21,-9.71873332359977,"1.0","3.895632290665082e-21","3.218131022723329e-21"
"GP_L_to_Cu_L",-0.009688966531039813,5.014924926179908e-5,0.005885639382930363,0.01582270097498604,1.0,3.281941076017591e-66,1.6409705380087954e-66,-18.545476050802126,"1.0","1.6815886206327753e-65","1.427230678016053e-65"
"Thal_L_to_Cu_L",-0.010840056929997252,-0.0039580656920995706,0.037244375332208174,0.11731539376507702,0.9623956754441223,0.0752086491117553,0.03760432455587765,-1.7810463997537416,"1.0","0.08272152160538442","0.07247760878088151"
"PIns_L_to_Cu_L",-0.0022968574087054196,0.0007424601027088727,0.004040063412638866,0.013763027464572844,0.9999999999846564,3.068722781274151e-11,1.5343613906370755e-11,-6.7189960257734445,"1.0","4.5115455662198103e-11","3.845191378473059e-11"
"PSTG_L_to_Cu_L",-0.010653872367219373,-0.0031517115336621186,0.018913434139471844,0.06066079638351167,0.9999265466862628,0.0001469066274744775,7.345331373723875e-5,-3.810932671913472,"1.0","0.00018100995170962407","0.00015420726109136327"
"PSMG_L_to_Cu_L",-0.03378537465249598,-0.013089484607543514,0.05409670526098262,0.17454580762132485,0.9998509685588988,0.0002980628822025924,0.0001490314411012962,-3.6297649915320007,"1.0","0.0003603914521958915","0.0003097340191563084"
"PSIG_L_to_Cu_L",-0.009784590989200715,-0.004040329134643299,0.017899047433152866,0.06013282125400713,0.9982566742146224,0.003486651570755093,0.0017433257853775464,-2.9282032643509153,"1.0","0.004068415305221557","0.0035172362336564535"
"rostral_ACC_L_to_LG_L",0.000148602964001201,-3.2192685428234766e-5,0.0005096500522358383,0.001915114950844973,0.0017581069488699908,0.0035162138977399815,0.9982418930511301,2.9255544730050733,"0.0048523751788811745","0.0040982898470280195","1.0"
"subcallosal_ACC_L_to_LG_L",-0.00025107528235361067,-1.9591561600597e-5,0.00013974342997865046,0.0005011202724088144,1.0,4.979371257925886e-41,2.489685628962943e-41,-14.045549225059633,"1.0","1.3891237875884885e-40","1.1712839208984755e-40"
"subgenual_ACC_L_to_LG_L",4.348786832011292e-5,-3.649557880777394e-5,0.00024005429269779823,0.001131505137756654,0.014964047380760874,0.029928094761521747,0.9850359526192392,2.174149133972814,"0.0393091092362627","0.03370574328419478","1.0"
"dorsal_ACC_L_to_LG_L",0.012222423893076107,-0.004377870497734735,0.015196573987416655,0.04986022181089325,5.631079648434055e-23,1.126215929686811e-22,1.0,10.04289951629748,"2.649167016422385e-22","2.127068407346441e-22","1.0"
"PCC_L_to_LG_L",0.18207689189770832,0.00010518500075501122,0.05351762509601008,0.15578769465760287,4.094168011356341e-179,8.188336022712682e-179,1.0,35.440361182758224,"2.1187319458769065e-176","6.519175218082789e-177","1.0"
"Ins_L_to_LG_L",-0.015770404401300932,0.001374913951666719,0.010815795083070203,0.03249791264577619,1.0,1.5353523813514106e-51,7.676761906757053e-52,-16.012565067115467,"1.0","5.498580327677197e-51","4.701448860055355e-51"
"Amyg_L_to_LG_L",0.001522316969086434,-0.0005413822432537999,0.006678794106242844,0.02363651045391762,0.004135347169069773,0.008270694338139546,0.9958646528309303,2.6460942343925495,"0.011233817112827336","0.009500742108739656","1.0"
"Hippo_L_to_LG_L",-0.0003177803218785272,0.002353284669142454,0.028272518448050874,0.1448636150979854,0.7162015541186946,0.5675968917626109,0.28379844588130543,-0.5717840785117811,"1.0","0.586290202569164","0.5217253845242471"
"Caud_L_to_LG_L",-0.0006725107068598034,-1.4627401107783451e-5,0.0029682330101376293,0.011414086447655788,0.9614160964926658,0.07716780701466844,0.03858390350733422,-1.7691865573746541,"1.0","0.0847862847772631","0.0742273980113214"
"Put_L_to_LG_L",-0.15624666017794026,0.003729328914322804,0.07093822063848074,0.16718418337489455,1.0,7.632057557707301e-127,3.8160287788536505e-127,-27.85778868085873,"1.0","1.7172129504841426e-125","1.2740612213269447e-125"
"GP_L_to_LG_L",-0.0011133801058925874,-0.0005685394929667304,0.0035052427605912592,0.013668442082233894,0.8909176827677381,0.21816463446452378,0.10908231723226189,-1.2321991360108266,"1.0","0.23326487259378315","0.20639890006470027"
"Thal_L_to_LG_L",-0.009614975023311514,-0.0008385451334532823,0.030838828034182784,0.11325626232988426,0.9910622564052918,0.017875487189416457,0.008937743594708229,-2.372109764382067,"1.0","0.020353277492899925","0.017721388161921488"
"PIns_L_to_LG_L",-0.01179669445813457,0.0025084381900885317,0.010220523903392762,0.04099971737749665,1.0,2.9048456060407643e-25,1.4524228030203822e-25,-10.674368322171075,"1.0","5.704962433116112e-25","4.787444589573553e-25"
