,abs_coef,coef,edge_conn,name
12575,9.49691052107e-05,-9.49691052107e-05,89_155,NucAccumbens_R--SLF_R
12576,9.48767286721e-05,-9.48767286721e-05,47_122,ENT_R--GCC_L
12577,9.4869728928e-05,9.4869728928e-05,45_60,PHG_R--rostral_ACC_L
12578,9.47950839347e-05,9.47950839347e-05,143_172,Fx/ST_R--LV_atrium_L
12579,9.47851269323e-05,9.47851269323e-05,17_61,LFOG_R--rostral_ACC_R
12580,9.47501331125e-05,9.47501331125e-05,74_130,Hippo_L--ALIC_L
12581,9.47252258781e-05,9.47252258781e-05,92_187,Snigra_L--PSIG_L
12582,9.46868890445e-05,9.46868890445e-05,90_117,RedNc_L--ACR_R
12583,9.46444768954e-05,-9.46444768954e-05,34_90,STG_L--RedNc_L
12584,9.46326272526e-05,9.46326272526e-05,174_182,LV_temporal_L--PIns_R
12585,9.45435398379e-05,-9.45435398379e-05,3_105,SFG_PFC_R--MCP_R
12586,9.44923301566e-05,-9.44923301566e-05,10_113,IFG_opercularis_L--Pons_R
12587,9.44792434482e-05,9.44792434482e-05,167_168,Mammillary_R--OpticTract_L
12588,9.44306783294e-05,9.44306783294e-05,68_119,PCC_L--SCR_R
12589,9.44085764366e-05,-9.44085764366e-05,72_115,Amyg_L--Medulla_R
12590,9.43783657113e-05,-9.43783657113e-05,29_106,SMG_R--PCT_L
12591,9.42765591215e-05,9.42765591215e-05,43_68,ITG_R--PCC_L
12592,9.42712136203e-05,-9.42712136203e-05,61_85,rostral_ACC_R--Hypothalamus_R
12593,9.42024853955e-05,-9.42024853955e-05,66_79,dorsal_ACC_L--Put_R
12594,9.41727002593e-05,-9.41727002593e-05,9_35,MFG_DPFC_R--STG_R
12595,9.41722427482e-05,9.41722427482e-05,49_161,FuG_R--AnteriorCom_R
12596,9.41168067994e-05,-9.41168067994e-05,169_186,OpticTract_R--PSMG_R
12597,9.4029152309e-05,9.4029152309e-05,90_143,RedNc_L--Fx/ST_R
12598,9.39213872158e-05,9.39213872158e-05,80_84,GP_L--Hypothalamus_L
12599,9.38733923819e-05,-9.38733923819e-05,2_113,SFG_PFC_L--Pons_R
12600,9.37783374326e-05,9.37783374326e-05,20_184,RG_L--PSTG_R
12601,9.37645011488e-05,9.37645011488e-05,128_177,TAP_L--LV_atrium_R
12602,9.37490496145e-05,9.37490496145e-05,60_105,rostral_ACC_L--MCP_R
12603,9.3739479811e-05,-9.3739479811e-05,40_92,MTG_L_pole--Snigra_L
12604,9.3701264861e-05,9.3701264861e-05,107_139,PCT_R--CGC_R
12605,9.36867269708e-05,-9.36867269708e-05,71_115,Ins_R--Medulla_R
12606,9.36054033738e-05,9.36054033738e-05,3_26,SFG_PFC_R--SPG_L
12607,9.35891917487e-05,-9.35891917487e-05,74_135,Hippo_L--RLIC_R
12608,9.35754570468e-05,-9.35754570468e-05,71_134,Ins_R--RLIC_L
12609,9.35362931942e-05,9.35362931942e-05,139_183,CGC_R--PSTG_L
12610,9.35305122965e-05,-9.35305122965e-05,18_157,MFOG_L--UNC_R
12611,9.35296084297e-05,9.35296084297e-05,111_140,ML_R--CGH_L
12612,9.35230223301e-05,9.35230223301e-05,81_113,GP_R--Pons_R
12613,9.35219184912e-05,9.35219184912e-05,27_153,SPG_R--SFO_R
12614,9.34683741692e-05,9.34683741692e-05,23_107,PoCG_R--PCT_R
12615,9.34221352596e-05,9.34221352596e-05,46_146,ENT_L--IFO_L
12616,9.34119230219e-05,9.34119230219e-05,60_121,rostral_ACC_L--PCR_R
12617,9.33988868206e-05,9.33988868206e-05,35_70,STG_R--Ins_L
12618,9.33237137159e-05,9.33237137159e-05,113_134,Pons_R--RLIC_L
12619,9.33174233838e-05,-9.33174233838e-05,24_38,PrCG_L--MTG_L
12620,9.32905034472e-05,-9.32905034472e-05,6_165,MFG_L--OlfactoryRadiation_R
12621,9.32882360239e-05,9.32882360239e-05,30_94,AG_L--cerebellum_R
12622,9.32028388848e-05,-9.32028388848e-05,117_170,ACR_R--LV_frontal_L
12623,9.31748185043e-05,9.31748185043e-05,60_108,rostral_ACC_L--ICP_L
12624,9.31684766368e-05,-9.31684766368e-05,108_157,ICP_L--UNC_R
12625,9.29971787107e-05,9.29971787107e-05,28_159,SMG_L--AnsaLenticularis_R
12626,9.29853299146e-05,-9.29853299146e-05,95_128,cerebellum_L--TAP_L
12627,9.29844806997e-05,9.29844806997e-05,138_150,CGC_L--SS_L
12628,9.29194125337e-05,9.29194125337e-05,43_46,ITG_R--ENT_L
12629,9.29070016374e-05,9.29070016374e-05,44_81,PHG_L--GP_R
