"predictor","neg_ratio","pos_ratio","standard_dev","mean","pos_ratio_adj","neg_ratio_adj"
"PSIG_L_to_PSMG_L",0.0196078431372549,1.0,0.00017958573913129486,0.0005240376062096433,"1.0","0.07967811402017454"
"PSIG_L_to_PSTG_L",0.39215686274509803,0.6274509803921569,2.742027673817134e-5,2.3610805842936524e-6,"1.0","0.7014917926458115"
"PSIG_L_to_PoCG_L",0.0392156862745098,0.9803921568627451,0.00011316798026696257,0.00018021518210042684,"1.0","0.1085379033503165"
"PSIG_L_to_PrCG_L",0.21568627450980393,0.803921568627451,0.00010742274108569848,7.51447674952114e-5,"1.0","0.4235403658670172"
"PSIG_L_to_PrCu_L",0.13725490196078433,0.8823529411764706,5.09158991430976e-5,3.5362971305670664e-5,"1.0","0.3315814298227882"
"PSIG_L_to_SFG_L",0.37254901960784315,0.6470588235294118,1.117084311937949e-5,2.1149071799215432e-6,"1.0","0.6715434891905481"
"PSIG_L_to_SFG_PFC_L",0.0392156862745098,0.9803921568627451,8.869900849685535e-5,0.0002162100745415752,"1.0","0.1085379033503165"
"PSIG_L_to_SFG_pole_L",0.19607843137254902,0.8235294117647058,9.196135154822684e-7,7.292975155970055e-7,"1.0","0.3995453253765274"
"PSIG_L_to_SMG_L",0.058823529411764705,0.9607843137254902,0.00016858857102572172,0.0002489203772082886,"1.0","0.15783565334530758"
"PSIG_L_to_SPG_L",0.7058823529411765,0.3137254901960784,4.979765796310079e-5,-6.4536671600518435e-6,"0.7278845531611985","1.0"
"PSIG_L_to_STG_L",0.0392156862745098,0.9803921568627451,0.00011277689058075428,0.0002890365757849463,"1.0","0.1085379033503165"
"PSIG_L_to_STG_L_pole",0.0392156862745098,0.9803921568627451,6.855946891421351e-5,0.00011121621086485174,"1.0","0.1085379033503165"
"PSIG_L_to_dorsal_ACC_L",0.9803921568627451,0.0392156862745098,5.082311055554565e-6,-9.790178202236026e-6,"0.1338282885969922","1.0"
"PSIG_L_to_rostral_ACC_L",0.19607843137254902,0.8235294117647058,1.9648507894065522e-6,1.4872929772919e-6,"1.0","0.3995453253765274"
"PSIG_L_to_subcallosal_ACC_L",1.0,0.0196078431372549,9.9559747999315e-7,-2.909091466760073e-6,"0.08836098541980894","1.0"
"PSIG_L_to_subgenual_ACC_L",0.0196078431372549,1.0,1.0420420411035386e-6,2.7118903470331423e-6,"1.0","0.07967811402017454"
"PSMG_L_to_AG_L",1.0,0.0196078431372549,0.00035268284718807365,-0.0011152626476878579,"0.08836098541980894","1.0"
"PSMG_L_to_Amyg_L",0.19607843137254902,0.8235294117647058,4.517156003312569e-5,4.2761230085968086e-5,"1.0","0.3995453253765274"
"PSMG_L_to_Cu_L",0.5686274509803921,0.45098039215686275,0.00013705864996099894,-9.26377296318735e-6,"1.0","0.982174688057041"
"PSMG_L_to_ENT_L",0.17647058823529413,0.8431372549019608,1.372862570002799e-6,2.079184130187522e-6,"1.0","0.3901220865704773"
"PSMG_L_to_FuG_L",0.0196078431372549,1.0,0.0009410667553664039,0.0025934644642132652,"1.0","0.07967811402017454"
"PSMG_L_to_Hippo_L",0.0196078431372549,1.0,4.0503467303090824e-5,9.02941516186778e-5,"1.0","0.07967811402017454"
"PSMG_L_to_IFG_opercularis_L",0.8823529411764706,0.13725490196078433,0.00020156100658985434,-0.00036637499122026454,"0.3890733712839975","1.0"
"PSMG_L_to_IFG_orbitalis_L",0.29411764705882354,0.7254901960784313,0.0001962117984704557,2.5621117786101044e-5,"1.0","0.5455533136737545"
"PSMG_L_to_IFG_triangularis_L",0.27450980392156865,0.7450980392156863,0.0001552371466838343,0.0001017445362014811,"1.0","0.5159903533605956"
"PSMG_L_to_ITG_L",0.0196078431372549,1.0,0.0006346616451083156,0.002100489733730464,"1.0","0.07967811402017454"
"PSMG_L_to_Ins_L",0.13725490196078433,0.8823529411764706,3.486244878977363e-5,1.802477420223443e-5,"1.0","0.3315814298227882"
"PSMG_L_to_LFOG_L",0.058823529411764705,0.9607843137254902,3.588071073971113e-5,7.411631397979497e-5,"1.0","0.15783565334530758"
"PSMG_L_to_LG_L",0.0196078431372549,1.0,0.0006937470038690753,0.0012273953522657052,"1.0","0.07967811402017454"
"PSMG_L_to_MFG_DPFC_L",0.0392156862745098,0.9803921568627451,0.00013668744611394245,0.00034299724197606705,"1.0","0.1085379033503165"
"PSMG_L_to_MFG_L",1.0,0.0196078431372549,4.842871468967161e-5,-0.00018071315301469037,"0.08836098541980894","1.0"
"PSMG_L_to_MFOG_L",0.9607843137254902,0.058823529411764705,2.4072121855967302e-5,-1.7562665596190338e-5,"0.18461134453781514","1.0"
