"predictor","neg_ratio","pos_ratio","standard_dev","mean","pos_ratio_adj","neg_ratio_adj"
"PCC_L_to_AG_L",0.18,0.84,0.0003385247200411353,0.0004946118624658542,"1.0","0.3979245283018868"
"PCC_L_to_Cu_L",0.44,0.58,0.0002527172184291871,-5.318786204031693e-6,"1.0","0.7752380952380952"
"PCC_L_to_ENT_L",0.04,0.98,1.0115061772756076e-6,1.5640080999500625e-6,"1.0","0.11070866141732283"
"PCC_L_to_FuG_L",0.04,0.98,0.00012766618580414146,0.00037511179770826253,"1.0","0.11070866141732283"
"PCC_L_to_IFG_opercularis_L",1.0,0.02,2.3855260404873975e-5,-4.7563038073978905e-5,"0.0889873417721519","1.0"
"PCC_L_to_IFG_orbitalis_L",0.96,0.06,7.968329250532924e-6,-1.645134998350101e-5,"0.18830357142857143","1.0"
"PCC_L_to_IFG_triangularis_L",0.98,0.04,1.3053044309526753e-5,-2.2976290108678506e-5,"0.13650485436893203","1.0"
"PCC_L_to_ITG_L",0.02,1.0,9.991029475079912e-5,0.00023540068551919485,"1.0","0.08127167630057804"
"PCC_L_to_LFOG_L",1.0,0.02,1.192799653009251e-6,-2.193667061440563e-6,"0.0889873417721519","1.0"
"PCC_L_to_LG_L",0.02,1.0,0.0006463727348045829,0.0020394217366323545,"1.0","0.08127167630057804"
"PCC_L_to_MFG_DPFC_L",0.98,0.04,5.527709947853701e-6,-1.0503880857037578e-5,"0.13650485436893203","1.0"
"PCC_L_to_MFG_L",0.04,0.98,2.2530839234419046e-5,2.5364058544571246e-5,"1.0","0.11070866141732283"
"PCC_L_to_MFOG_L",1.0,0.02,2.7189761392202265e-6,-5.256092124339435e-6,"0.0889873417721519","1.0"
"PCC_L_to_MTG_L",0.18,0.84,0.00012956975467888184,0.0001159922479245391,"1.0","0.3979245283018868"
"PCC_L_to_MTG_L_pole",0.82,0.2,1.1416016538645547e-5,-6.685435232623406e-6,"0.5075812274368231","1.0"
"PCC_L_to_PHG_L",0.22,0.8,0.00010031874829820771,6.717944980741586e-5,"1.0","0.43080779944289693"
"PCC_L_to_PoCG_L",1.0,0.02,7.280547352106735e-5,-0.00023793325556097683,"0.0889873417721519","1.0"
"PCC_L_to_PrCG_L",0.02,1.0,0.0003463600157426642,0.0006747129679307133,"1.0","0.08127167630057804"
"PCC_L_to_PrCu_L",1.0,0.02,0.0004217345510292764,-0.0013382845196929303,"0.0889873417721519","1.0"
"PCC_L_to_SFG_L",0.34,0.68,4.762658171338454e-5,6.33076195332818e-6,"1.0","0.6176227390180878"
"PCC_L_to_SFG_PFC_L",0.98,0.04,0.0001823413385797079,-0.0003897960055335833,"0.13650485436893203","1.0"
"PCC_L_to_SFG_pole_L",0.22,0.8,1.3900306513338376e-6,1.4788514886350186e-6,"1.0","0.43080779944289693"
"PCC_L_to_SMG_L",0.94,0.08,0.0001244922935698396,-0.00015596606819218302,"0.2383050847457627","1.0"
"PCC_L_to_SPG_L",1.0,0.02,0.00037361068261547843,-0.0016521212867884939,"0.0889873417721519","1.0"
"PCC_L_to_STG_L",0.02,1.0,0.00021681043551049578,0.0004088109699285578,"1.0","0.08127167630057804"
"PCC_L_to_STG_L_pole",0.9,0.12,1.3840581751880306e-5,-1.8749134577426557e-5,"0.3429268292682927","1.0"
"PCC_L_to_dorsal_ACC_L",0.02,1.0,0.0003634146610775141,0.002174263707703916,"1.0","0.08127167630057804"
"PCC_L_to_rostral_ACC_L",0.04,0.98,0.000619993344074072,0.001014784531130532,"1.0","0.11070866141732283"
"PCC_L_to_subcallosal_ACC_L",0.04,0.98,2.5044709256533505e-5,3.567181511839963e-5,"1.0","0.11070866141732283"
"PCC_L_to_subgenual_ACC_L",0.8,0.22,1.4352187390213006e-5,-1.0357303401528069e-5,"0.5465017667844523","1.0"
"PHG_L_to_AG_L",0.02,1.0,2.5162567118875584e-5,4.652672400357709e-5,"1.0","0.08127167630057804"
"PHG_L_to_IFG_opercularis_L",0.22,0.8,1.0561143361672994e-6,8.564002005428694e-7,"1.0","0.43080779944289693"
"PHG_L_to_IFG_orbitalis_L",0.02,1.0,6.7243623089865e-6,1.3190115311464723e-5,"1.0","0.08127167630057804"
"PHG_L_to_IFG_triangularis_L",0.02,1.0,3.043052485696167e-6,5.279458675018496e-6,"1.0","0.08127167630057804"
"PHG_L_to_ITG_L",0.02,1.0,0.00023580802761246034,0.000428768696254286,"1.0","0.08127167630057804"
"PHG_L_to_LFOG_L",0.02,1.0,8.285472707613325e-6,1.705869414343945e-5,"1.0","0.08127167630057804"
"PHG_L_to_MFG_DPFC_L",0.04,0.98,4.56478796481629e-6,8.501532846208184e-6,"1.0","0.11070866141732283"
"PHG_L_to_MFG_L",0.2,0.82,1.8915645040855633e-6,2.9744237596904887e-6,"1.0","0.407536231884058"
"PHG_L_to_MFOG_L",0.98,0.04,1.891486676063545e-6,-4.044508796312697e-6,"0.13650485436893203","1.0"
"PHG_L_to_MTG_L",0.02,1.0,7.029272143141643e-5,9.26922523093754e-5,"1.0","0.08127167630057804"
"PHG_L_to_MTG_L_pole",0.02,1.0,0.0001528943725036337,0.00028762995781990533,"1.0","0.08127167630057804"
"PHG_L_to_PoCG_L",0.02,1.0,2.8168357697330595e-6,5.691888263805738e-6,"1.0","0.08127167630057804"
"PHG_L_to_PrCG_L",0.02,1.0,4.13312305304977e-6,9.35867143959326e-6,"1.0","0.08127167630057804"
"PHG_L_to_PrCu_L",0.76,0.26,5.705096375690418e-5,-5.2751696775442184e-5,"0.6175","1.0"
"PHG_L_to_SFG_L",0.02,1.0,2.324206472561828e-6,4.7959569293009155e-6,"1.0","0.08127167630057804"
"PHG_L_to_SFG_PFC_L",0.04,0.98,4.235339873601509e-6,8.115484870814698e-6,"1.0","0.11070866141732283"
"PHG_L_to_SFG_pole_L",0.02,0.98,1.572477662213084e-7,3.1943895794170067e-7,"1.0","0.08127167630057804"
"PHG_L_to_SMG_L",0.16,0.86,4.708591969655257e-6,8.359168343259816e-6,"1.0","0.3724503311258278"
"PHG_L_to_SPG_L",0.6,0.42,1.2184808756219009e-5,-6.215469748603651e-7,"0.9617589576547232","1.0"
"PHG_L_to_STG_L",0.06,0.96,7.225918337494892e-5,6.218543759135718e-5,"1.0","0.16099236641221373"
"PHG_L_to_STG_L_pole",0.02,1.0,0.00020966521781560544,0.00038842639042217434,"1.0","0.08127167630057804"
"PIns_L_to_AG_L",0.98,0.04,7.762208851531317e-5,-0.0001297335742926323,"0.13650485436893203","1.0"
"PIns_L_to_Amyg_L",0.94,0.08,1.5615747020180454e-5,-8.518071394228232e-6,"0.2383050847457627","1.0"
"PIns_L_to_Cu_L",0.02,1.0,1.557170740049902e-5,4.009104633551486e-5,"1.0","0.08127167630057804"
"PIns_L_to_ENT_L",0.02,1.0,1.3414843576652812e-6,2.7750925005587417e-6,"1.0","0.08127167630057804"
"PIns_L_to_FuG_L",0.02,1.0,0.00022989160461167838,0.0005890244907941489,"1.0","0.08127167630057804"
"PIns_L_to_Hippo_L",0.02,1.0,6.655892494833397e-5,0.00014444742716010898,"1.0","0.08127167630057804"
"PIns_L_to_IFG_opercularis_L",0.02,1.0,0.00010804628372503231,0.0001630712276933168,"1.0","0.08127167630057804"
"PIns_L_to_IFG_orbitalis_L",0.02,1.0,0.0001661731160645857,0.0005021646796623866,"1.0","0.08127167630057804"
"PIns_L_to_IFG_triangularis_L",0.02,1.0,0.00023329463421548118,0.0005364104602790442,"1.0","0.08127167630057804"
"PIns_L_to_ITG_L",0.04,0.98,6.110551277393438e-5,0.00012638701200721894,"1.0","0.11070866141732283"
"PIns_L_to_Ins_L",0.02,1.0,0.0001724461993952715,0.00040703461957354635,"1.0","0.08127167630057804"
"PIns_L_to_LFOG_L",0.02,1.0,6.351511089373341e-5,0.00018605976020552811,"1.0","0.08127167630057804"
"PIns_L_to_LG_L",0.02,1.0,6.911194376496992e-5,0.00015801843338250377,"1.0","0.08127167630057804"
