"coef","pvalue","tscore","edge","edge_name","cor_coef","pvalue_adj"
-4.818342532544219,0.1533536793208642,-1.4498166015242637,"x40_74","MTG_L_pole -- Hippo_L",-0.2008565523188321,"0.3161774065679172"
-109.71895737428652,0.15378888272163938,-1.448251701648425,"x44_187","PHG_L -- PSIG_L",-0.20064848506992944,"0.3164443213059578"
-126.5287258304309,0.1542473847611338,-1.4466067718071762,"x18_62","MFOG_L -- subcallosal_ACC_L",-0.20042974785648932,"0.31667883242967404"
-59.904072042384705,0.1545147926347685,-1.4456491812088632,"x72_187","Amyg_L -- PSIG_L",-0.20030239688663284,"0.31667883242967404"
-30.803503470959065,0.1549872318057307,-1.443960536373632,"x14_36","IFG_triangularis_L -- STG_L_pole",-0.2000777975161998,"0.3170193377844492"
-1233.018970206591,0.15572650466689797,-1.4413262070898187,"x4_28","SFG_pole_L -- SMG_L",-0.19972735375249615,"0.317903219586271"
-284.6215511437965,0.15694439023760803,-1.4370076265336362,"x38_62","MTG_L -- subcallosal_ACC_L",-0.19915268892514235,"0.3191605050233437"
-18.83004686774158,0.1569591275911903,-1.4369555289527192,"x40_70","MTG_L_pole -- Ins_L",-0.1991457551492052,"0.3191605050233437"
-1.644649035272599,0.15771532682354347,-1.4342874230199845,"x68_183","PCC_L -- PSTG_L",-0.19879061138362747,"0.3200399117923195"
-26.772945186283685,0.15801004340664276,-1.4332502751968663,"x18_74","MFOG_L -- Hippo_L",-0.19865253852595743,"0.3200399117923195"
-52.36072090129761,0.1588315410181397,-1.4303672578402893,"x2_50","SFG_PFC_L -- SOG_L",-0.19826866761962683,"0.321075478425341"
-17.385447967363614,0.1602311592966668,-1.4254820090195368,"x16_58","LFOG_L -- LG_L",-0.19761799332437932,"0.3226894450875783"
-9.108471778702532,0.16025350219808238,-1.4254042930671467,"x16_185","LFOG_L -- PSMG_L",-0.19760764009589443,"0.3226894450875783"
8.555438323695062,0.1608717282882943,1.4232572383601447,"x60_62","rostral_ACC_L -- subcallosal_ACC_L",0.19732158583451295,"0.32320516521805664"
-6.690373409588518,0.1611341693261036,-1.4223477411102672,"x10_70","IFG_opercularis_L -- Ins_L",-0.19720039739655387,"0.32320516521805664"
-499.0548262097823,0.16280492887620218,-1.416584534536028,"x38_64","MTG_L -- subgenual_ACC_L",-0.19643225327729533,"0.3259247609030353"
